t_ns,kind,dx,dy
149762519659600,m,1,2
149762520808800,W2u,0,0
149762537662800,m,1,7
149762543614100,m,0,3
149762550811200,m,0,2
149762558641100,m,-1,5
149762569646600,m,-1,6
149762575597100,m,-1,6
149762585618800,m,-1,6
149762592638000,m,0,5
149762600603400,m,-1,7
149762607623600,m,-1,6
149762615613800,m,0,8
149762624629700,m,0,6
149762631592900,m,0,7
149762638629500,m,0,4
149762647576300,m,0,8
149762655572300,m,0,6
149762664605400,m,1,5
149762671629100,m,0,4
149762680611700,m,1,6
149762687639200,m,0,4
149762695676400,m,0,5
149762704649400,m,-1,5
149762711663700,m,-1,4
149762719621100,m,-2,5
149762727736300,m,-1,4
149762735617800,m,-2,6
149762743590800,m,-2,5
149762752609400,m,-1,5
149762764631400,m,-2,7
149762771633400,m,-1,4
149762775621700,m,0,3
149762786653700,m,-1,4
149762795641400,m,0,4
149762801797400,m,0,3
149762811647400,m,0,4
149762816708000,m,0,2
149762823615200,m,0,5
149762831627700,m,0,3
149762839622100,m,0,4
149762848607500,m,-1,6
149762855689400,m,-1,4
149762863650600,m,0,4
149762872606000,m,0,6
149762880605700,m,-1,6
149762887622800,m,0,4
149762898671300,m,0,5
149762903595900,m,0,4
149762910648300,m,0,2
149762924602900,m,0,9
149762932663200,m,0,3
149762940636200,m,-1,4
149762948610600,m,-2,5
149762955632100,m,-2,3
149762963609000,m,-3,4
149762972611800,m,-4,3
149762980624000,m,-3,2
149762987638000,m,-3,2
149762995697100,m,-5,1
149763006654900,m,-2,1
149763051677600,m,-1,0
149763051769700,m,1,-1
149763052553100,m,1,-1
149763061602100,m,2,-4
149763069604600,m,3,-7
149763076623400,m,2,-4
149763086646700,m,4,-8
149763093607700,m,5,-7
149763100607800,m,8,-5
149763105655300,m,7,-3
149763105898600,Lu,0,0
149763105898600,m,2,-1
149763106555100,m,2,-1
149763116571600,m,35,-7
149763125592400,m,56,-6
149763132815800,m,57,-5
149763132938700,a,0,0
149763141583100,m,119,-12
149763148628600,m,121,-12
149763157572700,m,187,-20
149763165576900,m,192,-20
149763173583100,m,210,-21
149763181579200,m,218,-22
149763189579000,m,216,-23
149763196577700,m,180,-21
149763204609000,m,187,-20
149763213595800,m,178,-21
149763220586700,m,111,-16
149763229584600,m,103,-22
149763236744900,m,49,-16
149763244591300,m,22,-19
149763252575200,m,-11,-18
149763261582900,m,-47,-24
149763268571000,m,-57,-19
149763276709200,m,-81,-22
149763284588300,m,-87,-20
149763293575500,m,-83,-18
149763301637200,m,-59,-14
149763309565000,m,-44,-8
149763316659000,m,-28,-4
149763324573400,m,-21,-6
149763332582300,m,-13,-7
149763340571100,m,-6,-9
149763348583400,m,-3,-10
149763356653700,m,0,-10
149763364594200,m,2,-10
149763372582100,m,2,-9
149763381603300,m,2,-10
149763389609200,m,1,-6
149763397607000,m,1,-8
149763404568400,m,1,-4
149763416740500,m,1,-4
149763423658000,m,1,-1
149763433685700,m,0,-1
149763463655100,m,-1,0
149763478614800,m,-7,0
149763485589900,m,-3,1
149763494669400,m,-5,0
149763501627200,m,-2,1
149763509670900,m,-1,0
149763516812800,s,0,0
149763567084000,m,-1,0
149763591861300,W2,0,0
149763736683100,m,0,1
149763746626100,m,-1,0
149763759657600,m,-1,1
149763769637100,m,0,1
149763783644400,m,0,1
149763837464300,m,-1,0
149763839673400,m,0,1
149763867640100,m,0,1
149763893765300,m,0,1
149763916647600,m,0,1
149763924648700,m,0,1
149763947644300,m,-1,2
149763949628200,m,-1,0
149763969641100,m,0,1
149764008635500,m,0,1
149764084631600,m,-1,0
149764095665800,m,0,2
149764102724700,m,0,1
149764109605000,m,0,1
149764119581800,m,12,5
149764127589800,m,28,5
149764135628000,m,56,5
149764143582800,m,92,6
149764151660100,m,131,7
149764159584500,m,142,7
149764166638700,m,161,7
149764175565900,m,220,5
149764183679300,m,204,1
149764191571200,m,206,-2
149764199594500,m,204,-3
149764207589800,m,198,-7
149764215582400,m,191,-6
149764223592300,m,178,-6
149764231562600,m,165,-5
149764239615800,m,148,-2
149764247585000,m,129,-1
149764255591600,m,107,2
149764263527500,m,82,2
149764268798900,d,0,0
149764271568800,m,58,1
149764279587100,m,36,2
149764288607900,m,18,2
149764294738300,m,7,2
149764313647200,m,3,1
149764323632200,m,0,1
149764352877800,Du,0,0
149764365691100,m,0,-1
149764376647300,m,0,-7
149764383623800,m,1,-5
149764391705600,m,1,-5
149764399647300,m,1,-2
149764417630500,m,2,-4
149764418530700,m,0,-1
149764446668900,m,2,0
149764501714500,m,-1,0
149764513582000,m,-15,2
149764521589800,m,-25,2
149764529640600,m,-45,2
149764537576700,m,-67,2
149764544665500,m,-80,2
149764553585800,m,-136,3
149764560649700,m,-135,2
149764569580900,m,-216,6
149764577584200,m,-238,9
149764585606000,m,-283,12
149764593585100,m,-326,13
149764601603300,m,-356,14
149764609567300,m,-382,15
149764617583900,m,-393,13
149764625568400,m,-395,9
149764633572500,m,-392,6
149764641598500,m,-375,3
149764649696000,m,-353,-1
149764657607600,m,-327,-3
149764665611400,m,-297,-6
149764673577700,m,-267,-9
149764681576800,m,-233,-10
149764689584500,m,-199,-13
149764697614700,m,-162,-12
149764705609700,m,-123,-13
149764713570100,m,-87,-11
149764721578900,m,-54,-9
149764729581000,m,-26,-5
149764743635300,m,-3,-2
149764745567000,m,2,0
149764753609300,m,10,-1
149764761580100,m,17,-1
149764769676100,m,22,0
149764776605300,m,21,1
149764785608100,m,25,3
149764793596200,m,16,4
149764801675800,m,8,2
149764835683500,m,2,1
149764835768600,m,-1,0
149764836536500,m,-1,0
149764848713700,m,-8,0
149764856695900,m,-4,0
149764865627700,m,-3,-1
149764875636900,m,-1,0
149764905660700,m,0,-1
149764919685300,m,8,-3
149764926814600,Su,0,0
149764927590100,m,11,-2
149764935594000,m,19,-1
149764943584700,m,25,0
149764951561800,m,44,0
149764954800900,d,0,0
149764959566300,m,57,2
149764964819800,Au,0,0
149764967542000,m,74,4
149764975620600,m,87,3
149764983572800,m,98,2
149764991593100,m,106,0
149764998634700,m,92,0
149765007579600,m,109,-3
149765015577900,m,77,-3
149765023580900,m,49,-2
149765031590800,m,18,0
149765031804600,L,0,0
149765040633100,m,1,0
149765053632100,m,-29,1
149765061648300,m,-33,4
149765069579600,m,-38,6
149765077598800,m,-37,6
149765085599800,m,-27,4
149765093614800,m,-24,4
149765101564200,m,-16,2
149765110589700,m,-10,1
149765143698800,m,-3,1
149765143926200,Lu,0,0
149765144580000,m,1,0
149765158644700,m,8,-4
149765169677200,m,7,-4
149765175593600,m,5,-3
149765186646300,m,5,-4
149765194649900,m,2,-1
149765211659500,m,0,-1
149765226756300,m,-1,0
149765227730000,Du,0,0
149765241590000,m,-12,-3
149765248628200,m,-11,-2
149765258603000,m,-19,-2
149765265780500,m,-16,-2
149765265864500,a,0,0
149765273594900,m,-19,-3
149765281583400,m,-17,-2
149765289591900,m,-13,-1
149765298699500,m,-8,-1
149765329690400,m,-2,0
149765329922900,L,0,0
149765390689400,m,1,1
149765397690100,m,0,1
149765410693500,m,1,2
149765424834100,d,0,0
149765426602000,m,0,2
149765427584000,m,0,1
149765440674000,m,1,3
149765444605500,m,1,2
149765453827300,Au,0,0
149765454555900,m,2,4
149765461628200,m,2,4
149765468585700,m,2,4
149765476564800,m,3,4
149765485701600,m,3,5
149765492586700,m,4,5
149765500578900,m,3,5
149765510629700,m,3,5
149765511645500,Lu,0,0
149765511645500,m,1,1
149765512521400,m,1,1
149765518801100,Du,0,0
149765518925400,a,0,0
149765527614400,m,8,9
149765535638400,m,6,4
149765544644300,m,14,8
149765551639500,m,13,4
149765559614200,m,23,4
149765567584600,m,32,3
149765575603800,m,44,2
149765583628400,m,45,1
149765591590200,m,62,0
149765599595900,m,73,-3
149765607587800,m,80,-2
149765615642400,m,77,-2
149765623599300,m,64,-3
149765631730600,m,43,-4
149765639603100,m,17,-5
149765645588700,m,1,-2
149765645708400,m,-3,-2
149765646551800,m,-2,-1
149765656688400,m,-27,-10
149765663595100,m,-37,-8
149765672595600,m,-67,-10
149765679612000,m,-59,-7
149765688587800,m,-81,-8
149765695593000,m,-64,-5
149765704602600,m,-82,-7
149765712585100,m,-68,-6
149765720591800,m,-59,-6
149765728684300,m,-48,-6
149765736620700,m,-37,-6
149765743606400,m,-20,-6
149765752609800,m,-10,-5
149765762645400,m,-1,-1
149765770599500,m,4,-2
149765776589500,m,8,-2
149765784601000,m,12,-1
149765785529500,L,0,0
149765785529500,m,2,0
149765786560400,m,2,0
149765797575200,m,19,2
149765805573800,m,13,4
149765813590900,m,11,6
149765819778900,d,0,0
149765820578200,m,8,6
149765829621900,m,10,9
149765836590300,m,6,8
149765845596800,m,7,10
149765848752000,Au,0,0
149765853603800,m,5,10
149765860586000,m,4,7
149765869574300,m,5,10
149765876689300,m,3,8
149765887615400,m,6,9
149765893557700,m,4,7
149765901610400,m,4,7
149765910613200,m,3,6
149765917776900,m,3,5
149765924633000,m,3,6
149765932621700,m,1,5
149765941603700,m,1,7
149765949585600,m,1,6
149765958604000,m,0,8
149765965563200,m,-1,6
149765973607100,m,0,7
149765979776800,Du,0,0
149765981557800,m,-1,11
149765989585100,m,0,9
149765996690800,m,0,7
149766005615200,m,1,9
149766013583100,m,1,7
149766021698600,m,1,4
149766028702600,m,2,4
149766036580400,m,2,5
149766044634500,m,2,3
149766056643000,m,3,5
149766061615100,m,1,3
149766069622400,m,1,3
149766077643100,m,2,6
149766085618800,m,1,5
149766092576200,m,2,7
149766101588600,m,3,8
149766110688200,m,2,6
149766116625200,m,3,6
149766125591800,m,3,7
149766133763800,m,4,8
149766142607600,m,3,8
149766148626200,m,2,3
149766156712500,m,4,9
149766164583600,m,4,7
149766173583400,m,4,9
149766180639700,m,3,6
149766188643400,m,4,11
149766196623000,m,5,9
149766205664400,m,5,10
149766212665400,m,4,8
149766221605600,m,5,9
149766228635900,m,4,8
149766236622100,m,5,8
149766245588400,m,4,7
149766253603600,m,3,7
149766262651300,m,3,5
149766269618300,m,2,6
149766276678900,m,3,7
149766285714100,m,3,6
149766293603900,m,3,6
149766301844300,m,4,9
149766309570500,m,4,7
149766317625300,m,4,7
149766325583700,m,2,6
149766332611400,m,2,6
149766338023000,W2u,0,0
149766341546200,m,2,6
149766346868200,a,0,0
149766348568700,m,1,7
149766356666300,m,0,7
149766366628300,m,-2,8
149766372583900,m,-1,7
149766382638800,m,-3,7
149766389570100,m,-2,7
149766398612700,m,0,6
149766407596300,m,4,6
149766412703800,m,7,5
149766421568200,m,20,7
149766426721900,m,16,3
149766426899600,Lu,0,0
149766426899600,m,5,1
149766427546100,m,5,0
149766437593000,m,83,3
149766445609900,m,109,0
149766452621600,m,129,-3
149766461612300,m,216,-3
149766469609300,m,205,-4
149766476601400,m,230,-7
149766485595500,m,309,-14
149766493595900,m,287,-20
149766501630500,m,288,-26
149766509593900,m,282,-29
149766516607500,m,234,-27
149766524867500,s,0,0
149766524940200,m,242,-33
149766532587600,m,211,-34
149766541624800,m,193,-37
149766549619000,m,129,-30
149766557597300,m,89,-27
149766565598400,m,53,-22
149766573587700,m,20,-18
149766579719900,m,1,-8
149766579811100,m,-2,-1
149766580668900,m,-1,-2
149766590595000,m,-26,-15
149766598576000,m,-36,-10
149766606621400,m,-47,-8
149766614610000,m,-50,-7
149766622587300,m,-48,-6
149766630581300,m,-41,-7
149766638636700,m,-29,-7
149766645699800,m,-17,-6
149766654584400,m,-10,-7
149766662744400,m,-3,-7
149766669667800,m,0,-7
149766677599800,m,4,-10
149766686578200,m,7,-10
149766694585600,m,9,-9
149766701590800,m,8,-6
149766710613600,m,9,-7
149766719594700,m,7,-5
149766725594900,m,1,-2
149766740674000,m,2,-2
149766853853200,W2,0,0
149767259673000,m,1,0
149767272643000,m,7,-2
149767279582100,m,6,-1
149767287767900,m,8,-2
149767294660000,m,12,-2
149767303583500,m,25,-2
149767311592100,m,37,-2
149767314821300,Su,0,0
149767319570000,m,53,-3
149767327568300,m,66,-3
149767333808400,d,0,0
149767335545400,m,81,-4
149767342806100,Au,0,0
149767343516000,m,93,-6
149767351583700,m,101,-8
149767359574100,m,106,-9
149767367577000,m,100,-8
149767375581900,m,86,-4
149767383591000,m,62,-1
149767388615200,m,22,0
149767388881900,L,0,0
149767388881900,m,4,0
149767389525400,m,4,0
149767401616900,m,23,6
149767410640200,m,1,2
149767417579600,m,-1,6
149767426629900,m,-2,7
149767434612200,m,-2,4
149767447634400,m,-1,2
149767464842500,Du,0,0
149767465020500,Lu,0,0
149767581652100,m,-1,0
149767598638200,m,-3,0
149767655638900,m,1,0
149767665660100,m,2,1
149767673632600,m,2,0
149767681643800,m,2,0
149767683612400,L,0,0
149767703647600,m,1,0
149767719626500,m,1,1
149767726626200,m,1,1
149767741668400,m,8,3
149767749651900,m,5,2
149767758622900,m,6,2
149767769697800,m,5,3
149767773588100,m,3,1
149767774599000,Lu,0,0
149767777634200,m,1,0
149767808658300,m,3,3
149767904663700,L,0,0
149767914663500,m,-1,0
149767974001500,m,0,1
149767994730700,Lu,0,0
149768024727100,m,-1,1
149768034714400,m,-1,0
149768063742900,m,-1,1
149768105677900,L,0,0
149768135650900,m,-1,0
149768150674100,m,-1,1
149768156571600,m,-1,1
149768177722400,Lu,0,0
149768197694700,m,0,1
149768198758600,W2u,0,0
149768214642300,m,-1,0
149768216777200,d,0,0
149768224774800,m,-1,1
149768237586500,m,-15,6
149768245595100,m,-21,5
149768253579300,m,-43,7
149768261582800,m,-68,8
149768269592100,m,-95,8
149768277567500,m,-122,8
149768285624500,m,-148,7
149768293592300,m,-172,5
149768301604600,m,-195,3
149768309569600,m,-219,1
149768317577300,m,-230,-4
149768325618000,m,-235,-5
149768333588400,m,-227,-4
149768341677400,m,-215,-2
149768349617700,m,-194,0
149768356648000,m,-150,2
149768365586900,m,-165,2
149768373565900,m,-123,0
149768381604500,m,-98,-2
149768389660300,m,-77,-4
149768395818000,s,0,0
149768397587900,m,-55,-6
149768405686200,m,-35,-5
149768412723600,m,-17,-5
149768420653700,m,-7,-4
149768428645500,m,-1,-2
149768439715800,m,4,-5
149768445578400,m,5,-4
149768453592900,m,7,-3
149768461638900,m,5,-1
149768476634500,m,2,-1
149768513667600,m,-1,0
149768531668000,m,-7,1
149768535588100,m,-2,0
149768545773600,Du,0,0
149768547589600,m,-3,0
149768553616100,m,-1,0
149768564843500,Su,0,0
149768573626900,m,-1,0
149768689660800,m,1,0
149768701634600,m,0,-1
149768712662100,m,1,0
149769269605400,m,-1,0
149769282654800,m,-3,4
149769290608800,m,-1,3
149769299591900,m,-3,4
149769307593600,m,-3,5
149769314652300,m,-1,2
149769328635200,m,-3,9
149769337582400,m,-2,5
149769345618400,m,-2,4
149769352623900,m,-2,4
149769360508700,m,-4,6
149769368589200,m,-4,5
149769376558100,m,-5,5
149769384546000,m,-4,4
149769392573400,m,-5,6
149769400570900,m,-7,5
149769408575500,m,-7,5
149769419680300,m,-8,4
149769424563800,m,-7,4
149769432553000,m,-7,3
149769440715100,m,-7,3
149769448588600,m,-6,3
149769457579000,m,-9,4
149769464538400,m,-6,3
149769473564700,m,-5,3
149769480588400,m,-4,2
149769488541600,m,-4,3
149769496564800,m,-4,1
149769518638700,m,-3,1
149769553613600,m,1,0
149769569682600,m,3,0
149769577627500,m,2,-2
149769584684600,m,1,-1
149769600626800,m,1,-7
149769607559000,m,0,-4
149769619619100,m,0,-7
149769625612400,m,0,-4
149769633608900,m,0,-4
149769639539700,m,0,-4
149769648632100,m,0,-4
149769656601400,m,-1,-5
149769664646000,m,-2,-6
149769671633900,m,-3,-6
149769679585100,m,-5,-7
149769688619300,m,-6,-6
149769695565300,m,-8,-7
149769703575100,m,-7,-5
149769711593500,m,-9,-6
149769719558600,m,-12,-6
149769727555600,m,-11,-4
149769735540400,m,-8,-4
149769745544900,m,-7,-1
149769752597300,m,-4,-1
149769759605100,m,-3,0
149769767704400,m,-2,0
149769816621700,m,0,-2
149769819565900,m,-1,0
149769827592900,m,-1,-2
149769837607900,m,-2,-2
149769846585800,m,-5,-2
149769853602200,m,-5,-2
149769860551200,m,-10,-4
149769868546100,m,-13,-2
149769876562200,m,-18,-3
149769884601700,m,-20,-3
149769891552100,m,-23,-4
149769900543400,m,-35,-4
149769907588300,m,-33,-4
149769915611000,m,-45,-2
149769924542900,m,-50,2
149769932714800,m,-41,9
149769940637400,m,-32,15
149769947550700,m,-22,18
149769956543700,m,-22,26
149769964556000,m,-17,24
149769972596800,m,-16,22
149769980522000,m,-13,21
149769988548800,m,-7,15
149769996555900,m,-2,10
149770004558100,m,3,7
149770012567800,m,6,3
149770020535300,m,8,2
149770027548900,m,10,1
149770036548100,m,17,0
149770044555900,m,22,0
149770052562600,m,28,-1
149770060552000,m,35,0
149770068561600,m,41,-1
149770075594000,m,39,0
149770084563500,m,52,-1
149770093545000,m,47,1
149770100560600,m,39,3
149770108567400,m,42,5
149770116545600,m,41,8
149770124539900,m,40,9
149770132566000,m,38,10
149770140557900,m,35,10
149770148550500,m,33,9
149770155708300,m,25,7
149770164547800,m,29,7
149770172540100,m,22,3
149770180591200,m,19,2
149770188542500,m,20,-1
149770196534400,m,20,-2
149770204588500,m,21,-4
149770212551900,m,20,-4
149770220526500,m,20,-6
149770228564000,m,15,-6
149770236539800,m,10,-5
149770249611400,m,3,-2
149770255590300,m,0,-2
149770260540300,m,-3,-2
149770268532800,m,-10,-6
149770276551000,m,-16,-6
149770284547500,m,-20,-7
149770292574800,m,-19,-6
149770300592500,m,-17,-4
149770308556800,m,-11,-2
149770316500300,m,-12,-1
149770324523100,m,-9,0
149770332546700,m,-8,-1
149770341695800,m,-6,-1
149770349602000,m,-5,0
149770356640300,m,-4,0
149770365543400,m,-7,0
149770373530900,m,-5,0
149770382571300,m,-8,2
149770389583100,m,-6,2
149770398987600,m,-7,3
149770404533700,m,-5,3
149770413734300,m,-4,3
149770423642400,m,-4,3
149770428534800,m,-3,3
149770436645200,m,-3,4
149770445675900,m,-2,5
149770452589900,m,-3,6
149770460543300,m,-3,7
149770467548800,m,-3,7
149770476494700,m,-4,11
149770483577400,m,-1,7
149770491615700,m,-1,15
149770500545800,m,1,14
149770508824000,m,2,13
149770516499400,m,3,13
149770523629800,m,4,9
149770532538200,m,6,14
149770540580900,m,7,12
149770547650900,m,7,10
149770556532300,m,11,11
149770564573500,m,9,8
149770572640600,m,11,7
149770580540800,m,12,6
149770587580900,m,9,5
149770596563300,m,15,4
149770604576600,m,12,4
149770612581500,m,13,2
149770620557500,m,12,1
149770628544400,m,11,1
149770636555400,m,8,0
149770644504900,m,8,0
149770652567300,m,3,0
149770659621400,m,2,0
149770713942600,m,1,0
149771029865400,m,0,-1
149771065844300,m,0,-1
149771081677900,m,0,-4
149771090527600,m,1,-3
149771097579800,m,0,-3
149771106629400,m,0,-3
149771115604500,m,0,-3
149771121587200,m,0,-4
149771129707000,m,0,-4
149771137543600,m,0,-5
149771147739100,m,-2,-5
149771154655200,m,-2,-6
149771161551400,m,-3,-4
149771169664100,m,-3,-6
149771178539300,m,-2,-5
149771187617200,m,-2,-2
149771201668100,m,-1,-3
149771206615900,m,-1,0
149771225655200,m,0,-1
149771232714600,m,-1,0
149771248791100,m,-1,-1
149771313460400,m,0,-1
149771333894300,m,0,-1
149771346677900,m,-1,0
149771382826800,m,0,-1
149771424918100,m,-1,0
149771506010800,m,0,-1
149771529161300,m,-2,0
149771534716100,m,0,-1
149771552708300,m,-2,0
149771559669500,m,0,-1
149771574609400,m,-1,-2
149771587663100,m,0,-2
149771592539100,m,0,-1
149771608685300,m,0,-2
149771614598600,m,0,-1
149771631673900,m,0,-2
149771643587800,m,1,-2
149771677671800,m,0,-1
149771734974400,m,0,-1
149771748680900,m,1,-4
149771755589800,m,0,-1
149771769675000,m,0,-6
149771778549100,m,0,-6
149771785564500,m,0,-4
149771799598600,m,0,-5
149771801520100,m,-1,-2
149771812584400,m,0,-3
149771827698100,m,-1,-2
149771837640600,m,0,-1
149773231795300,m,-1,0
149773361760600,m,-1,0
149781009873200,m,0,-1
149788719228000,m,-1,1
149788732731100,m,-2,2
149788749811900,m,-2,0
149788759652900,m,0,1
149788765583300,m,-1,0
149788784622000,m,-1,0
149788812698500,m,-1,1
149788813566400,m,0,1
149788829697300,m,-1,1
149788842677800,m,-1,1
149788855594200,m,-2,3
149788865662800,m,-4,5
149788870683200,m,-1,3
149788880625000,m,-2,5
149788888646500,m,-1,3
149788899750400,m,-1,6
149788904573400,m,-1,4
149788911599500,m,1,4
149788922571200,m,2,6
149788930547400,m,1,4
149788938632100,m,1,3
149788944575200,m,0,3
149788951572000,m,1,2
149788960576900,m,0,1
149788977593100,m,1,2
149789015635200,m,0,2
149789016513700,m,0,1
149789022532200,m,0,1
149789029583900,m,0,1
149789043559900,m,0,6
149789053529200,m,0,2
149789060625300,m,0,2
149789071523000,m,0,3
149789074564300,m,0,1
149789085640600,m,0,4
149789097574900,m,0,5
149789102530000,m,0,3
149789107576300,m,0,5
149789116546900,m,0,7
149789127584800,m,0,4
149789132566500,m,0,1
149789137747500,m,0,1
149789148573300,m,0,8
149789155575500,m,0,9
149789164537200,m,1,11
149789173557300,m,1,4
149789173700600,m,0,1
149789175521300,m,0,1
149789189538100,m,0,10
149789197484900,m,0,9
149789205518500,m,0,6
149789210599500,m,0,2
149789224546700,m,0,6
149789231636800,m,0,7
149789240558700,m,0,4
149789249582900,m,0,1
149789264566200,m,0,8
149789272512200,m,1,3
149789283557900,m,0,2
149789302591800,m,0,1
149789313595000,m,-1,2
149789321571700,m,-2,3
149789331555200,m,-2,4
149789338588900,m,-3,3
149789343538000,m,-4,4
149789351547700,m,-4,5
149789359629700,m,-6,7
149789367551100,m,-6,8
149789375579900,m,-6,7
149789385572300,m,-7,8
149789391531600,m,-7,7
149789399539600,m,-7,7
149789407492300,m,-7,7
149789415504700,m,-7,7
149789423577700,m,-7,6
149789431521900,m,-7,6
149789439517000,m,-7,7
149789447541900,m,-6,5
149789454530200,m,-5,4
149789464521600,m,-5,4
149789473549800,m,-5,3
149789480558000,m,-4,3
149789488597600,m,-3,1
149789495684300,m,-2,2
149789504565000,m,-3,2
149789511594900,m,-3,3
149789519549600,m,-3,4
149789527527300,m,-3,4
149789536560200,m,-6,6
149789543528900,m,-4,5
149789551512900,m,-5,6
149789559506200,m,-6,5
149789569597000,m,-7,5
149789577511700,m,-6,5
149789583483900,m,-6,4
149789592552100,m,-5,3
149789599555400,m,-5,2
149789606670900,m,-5,3
149789615487600,m,-4,2
149789623568600,m,-2,0
149789636587400,m,-3,2
149789640649500,m,-1,0
149789707393700,m,-2,1
149790687025600,a,0,0
149790847243000,Au,0,0
149790987892200,j,0,0
149791137973800,Ju,0,0
149791525239500,s,0,0
149791645897700,Su,0,0
149791796820300,j,0,0
149791908834700,Ju,0,0
149791936949900,s,0,0
149792011945100,Su,0,0
149792031131600,a,0,0
149792134168300,Au,0,0
149792660860300,a,0,0
149792792976000,Au,0,0
149793084040600,j,0,0
149793178036300,s,0,0
149793224969800,Ju,0,0
149793328948200,a,0,0
149793376229800,Su,0,0
149793506876600,Au,0,0
149793817073000,d,0,0
149793911335100,Du,0,0
149793911641600,j,0,0
149794033816500,Ju,0,0
149794211917200,j,0,0
149794344024700,Ju,0,0
149794570021100,j,0,0
149794739332600,Ju,0,0
149795603913900,j,0,0
149795773006500,Ju,0,0
149795895208600,w,0,0
149795989854800,Wu,0,0
149796130909600,W2,0,0
149796299004500,W2u,0,0
149797237012000,m,1,-1
149797250634100,m,15,-9
149797257572500,m,26,-19
149797266604800,m,40,-30
149797274528100,m,42,-26
149797282545600,m,43,-27
149797290534600,m,47,-27
149797298672000,m,49,-30
149797306526700,m,50,-32
149797314513500,m,52,-36
149797322546900,m,55,-39
149797330482700,m,56,-41
149797338480800,m,56,-43
149797346532700,m,46,-41
149797354474800,m,50,-46
149797362520900,m,47,-43
149797370553400,m,43,-40
149797378507300,m,40,-34
149797386477500,m,35,-28
149797394546500,m,33,-24
149797402522000,m,28,-22
149797410496600,m,26,-22
149797418511700,m,22,-20
149797426549400,m,18,-17
149797434491600,m,12,-14
149797442525500,m,6,-10
149797450662100,m,1,-4
149797463565200,m,-1,-3
149797467791500,m,-2,-1
149797474606100,m,-7,-2
149797482487200,m,-10,-4
149797490480300,m,-13,-4
149797498531100,m,-14,-3
149797506507700,m,-15,-4
149797514605900,m,-16,-5
149797522535600,m,-14,-4
149797530491900,m,-15,-7
149797538531900,m,-13,-7
149797546576100,m,-12,-8
149797554484600,m,-10,-7
149797562479400,m,-7,-8
149797570555200,m,-7,-8
149797580507400,m,-5,-8
149797585619000,m,-6,-7
149797594542100,m,-6,-8
149797602481300,m,-6,-8
149797614546900,m,-7,-7
149797631651900,m,-2,-3
149797644609100,m,1,0
149797659513900,m,9,-1
149797667499900,m,7,0
149797675538300,m,13,2
149797683510400,m,18,4
149797691519300,m,23,6
149797699511300,m,27,8
149797707509400,m,32,9
149797715579400,m,35,11
149797723525100,m,38,10
149797731475500,m,38,10
149797739570400,m,38,8
149797747565600,m,37,8
149797755526000,m,35,7
149797763491700,m,33,5
149797771562600,m,30,5
149797779524600,m,29,3
149797787555800,m,25,3
149797795531200,m,20,2
149797802554200,m,15,1
149797811495200,m,13,1
149797819511400,m,8,0
149797827640000,m,1,0
149797838621400,m,0,-1
149797856602800,m,-2,-5
149797879673400,m,-1,-3
149797880551800,m,1,-1
149797896661400,m,8,-2
149797905577800,m,7,-2
149797913563300,m,7,-2
149797920525600,m,7,-2
149797928561900,m,6,-2
149797937566100,m,4,-2
149797944513800,m,4,-2
149797951636100,m,4,-3
149797960717600,m,4,-2
149797968570800,m,3,-1
149797976609000,m,4,-1
149797984551200,m,6,-1
149797992479900,m,7,-1
149798002559400,m,6,0
149798008560300,m,5,0
149798020591400,m,4,0
149798023601200,m,2,0
149798031566600,m,1,0
149798219033700,L,0,0
149798283797200,Lu,0,0
149798352953200,m,-1,0
149798362614200,m,-4,3
149798370566300,m,-9,5
149798378497700,m,-12,7
149798386560300,m,-18,11
149798394525300,m,-24,12
149798402523400,m,-28,13
149798410529300,m,-32,15
149798418763000,m,-34,15
149798426493300,m,-37,17
149798434537900,m,-38,21
149798442524200,m,-39,21
149798450701900,m,-40,21
149798458492100,m,-39,20
149798466550900,m,-40,19
149798474504400,m,-40,18
149798482530700,m,-39,16
149798490548400,m,-39,15
149798498480000,m,-39,14
149798506492200,m,-39,13
149798514531900,m,-37,13
149798522488500,m,-36,12
149798530491300,m,-33,11
149798538563800,m,-31,11
149798546532100,m,-27,10
149798554474900,m,-23,10
149798562506500,m,-20,10
149798570718900,m,-17,10
149798578499700,m,-14,10
149798585708300,m,-9,7
149798594533200,m,-10,10
149798602496800,m,-7,7
149798610532700,m,-6,7
149798622598200,m,-4,6
149798626486100,m,-2,3
149798634503800,m,-1,2
149798642616000,m,-2,3
149798655615600,m,-2,1
149798663639300,m,-1,0
149798675528500,m,-2,-8
149798679512000,m,-3,-4
149798679576300,m,2,0
149798680487100,m,-2,0
149798696632600,m,-4,-8
149798968583300,m,0,-1
149798979610300,m,-1,-5
149798986543800,m,-1,-4
149798995663200,m,0,-5
149799001542400,m,1,-3
149799011526600,m,2,-3
149799018578800,m,2,-3
149799026583400,m,2,-2
149799033543900,m,2,-3
149799055657300,m,2,-4
149799056516400,m,0,-1
149799063569100,m,0,-1
149799089668800,m,0,-1
149799123773600,m,0,-1
149799353746500,m,-1,0
149799365561100,m,-12,0
149799373568100,m,-13,0
149799381525700,m,-22,-4
149799389529000,m,-31,-7
149799397549200,m,-36,-9
149799405617600,m,-39,-10
149799413682100,m,-40,-9
149799421499600,m,-38,-8
149799429528800,m,-35,-7
149799437665700,m,-31,-6
149799445604300,m,-29,-6
