t_ticks,kind,dx,dy
6262514907515,m,2,0
6262514930970,m,2,0
6262514954948,m,2,-1
6262514979141,m,1,0
6262515003052,m,2,-1
6262515027032,m,2,0
6262515051166,m,2,0
6262515074910,m,1,-1
6262515099036,m,2,0
6262515123073,m,2,0
6262515146963,m,2,0
6262515171444,m,1,-1
6262515195166,m,2,0
6262515218902,m,1,-1
6262515243506,m,2,0
6262515267207,m,2,-1
6262515292018,m,1,-1
6262515315345,m,2,0
6262515338844,m,1,-1
6262515362835,m,2,0
6262515387378,m,1,-1
6262515411107,m,1,-1
6262515413861,Au,0,0
6262515435090,m,2,0
6262515459060,m,2,0
6262515482958,m,1,0
6262515506754,m,1,-1
6262515531065,m,2,-1
6262515554874,m,1,0
6262515579656,m,2,-1
6262515603503,m,1,0
6262515627698,m,1,-1
6262515650807,m,1,0
6262515674996,m,1,-1
6262515699049,m,1,0
6262515722856,m,1,-1
6262515747507,m,1,0
6262515771286,m,0,-1
6262515795005,m,2,0
6262515819227,m,0,0
6262515843092,m,0,0
6262515867263,m,1,0
6262515890855,m,0,-1
6262515915455,m,1,0
6262515939013,m,0,-1
6262515962816,m,1,0
6262516059189,m,1,-1
6262516299799,m,0,-1
6262516542371,Du,0,0
6262516587220,L,0,0
6262516899479,m,0,0
6262516995215,m,-1,0
6262517019325,m,-2,0
6262517043093,m,0,0
6262517066982,m,0,0
6262517090935,m,-1,0
6262517114941,m,-1,0
6262517187925,m,-1,0
6262517210905,m,-3,0
6262517234915,m,-1,1
6262517259002,m,0,0
6262517282953,m,-1,0
6262517307306,m,-2,0
6262517330901,m,-1,0
6262517354994,m,-1,1
6262517378889,m,-2,0
6262517402823,m,0,0
6262517427765,m,-2,0
6262517451243,m,-1,0
6262517453845,a,0,0
6262517474887,m,-2,0
6262517499187,m,-1,1
6262517523139,m,-1,0
6262517547036,m,-1,0
6262517571543,m,-2,0
6262517594837,m,-1,0
6262517618934,m,-2,0
6262517643115,m,-1,0
6262517667185,m,-1,0
6262517739027,m,-1,0
6262517763045,m,-4,1
6262517787698,m,-1,0
6262517810960,m,0,0
6262517834983,m,-1,0
6262517858907,m,-1,1
6262517882901,m,-1,0
6262517979199,m,-2,1
6262518002863,m,-1,0
6262518099187,Lu,0,0
6262518315211,m,-1,1
6262518555769,m,0,1
6262518578912,m,0,1
6262518651180,m,1,0
6262518675034,m,2,1
6262518699343,m,1,0
6262518723188,m,1,0
6262518771257,m,1,1
6262518795202,m,1,0
6262518819271,m,2,0
6262518843304,m,1,1
6262518866899,m,2,0
6262518891340,m,1,0
6262518914922,m,2,1
6262518939388,m,2,0
6262518962978,m,2,0
6262518986946,m,1,1
6262519010924,m,3,0
6262519035041,m,2,0
6262519059025,m,2,1
6262519083163,m,2,0
6262519106911,m,3,0
6262519130905,m,2,1
6262519154979,m,2,0
6262519179183,m,2,1
6262519203284,m,3,0
6262519227005,m,1,0
6262519251441,m,3,0
6262519274880,m,3,0
6262519299087,m,1,0
6262519322939,m,3,1
6262519347184,m,2,0
6262519370963,m,2,0
6262519395147,m,3,1
6262519419251,m,2,0
6262519442800,m,2,0
6262519466984,m,3,0
6262519491161,m,3,1
6262519514953,m,1,0
6262519538938,m,3,0
6262519562988,m,3,0
6262519586975,m,2,0
6262519611022,m,3,1
6262519635192,m,2,0
6262519658905,m,3,0
6262519683079,m,3,0
6262519707360,m,2,0
6262519730855,m,3,0
6262519733808,d,0,0
6262519733808,s,0,0
6262519754912,m,3,0
6262519779603,m,2,0
6262519803000,m,4,0
6262519827502,m,2,0
6262519850938,m,3,0
6262519875105,m,3,0
6262519899494,m,2,0
6262519923192,m,4,0
6262519946837,m,2,0
6262519971223,m,3,0
6262519994899,m,3,0
6262520018954,m,2,0
6262520043015,m,3,0
6262520066956,m,2,0
6262520091385,m,3,0
6262520114893,m,3,0
6262520138923,m,2,0
6262520163733,m,3,0
6262520187065,m,3,0
6262520211031,m,2,0
6262520235542,m,3,0
6262520258843,m,2,-1
6262520283394,m,3,0
6262520307021,m,3,0
6262520331283,m,2,0
6262520355244,m,3,0
6262520378869,m,3,-1
6262520403222,m,2,0
6262520426975,m,2,0
6262520450914,m,3,0
6262520475029,L,0,0
6262520475029,m,2,0
6262520499004,m,3,0
6262520522914,m,2,0
6262520546869,m,2,0
6262520570884,m,3,-1
6262520595157,m,2,0
6262520619288,m,2,0
6262520643494,m,2,0
6262520666806,m,2,0
6262520690867,m,2,0
6262520715110,m,2,0
6262520738954,m,2,0
6262520763270,m,2,0
6262520787656,m,1,0
6262520810988,m,2,0
6262520835266,m,2,0
6262520858926,m,2,0
6262520882867,m,0,0
6262520906867,m,2,0
6262520931193,m,2,0
6262520954854,m,1,0
6262520979102,m,1,0
6262521002999,m,1,0
6262521027923,m,1,0
6262521050859,m,1,0
6262521075358,m,1,0
6262521123756,m,1,0
6262521147071,m,1,0
6262521170918,m,1,0
6262521555220,m,1,0
6262521579005,m,0,0
6262521675199,m,-1,0
6262521747312,m,-1,0
6262521749917,Du,0,0
6262521771069,m,-2,1
6262521819096,m,-1,0
6262521843257,m,-1,1
6262521915202,m,0,0
6262521939105,m,-2,1
6262521962930,m,-1,0
6262521987614,m,-1,1
6262522011196,m,-1,0
6262522034952,m,-1,1
6262522059570,m,-1,0
6262522083309,m,0,0
6262522107222,m,-2,1
6262522179664,m,-1,0
6262522203296,Lu,0,0
6262522203296,m,-3,0
6262522226882,m,-1,0
6262522250828,m,-1,1
6262522275134,m,-1,0
6262522299020,m,-1,0
6262522371324,m,-2,1
6262522395716,m,-2,1
6262522418927,m,-2,0
6262522445929,m,-1,1
6262522515234,m,-1,0
6262522539066,m,-3,1
6262522563557,m,0,1
6262522635580,m,-1,0
6262522658908,m,-2,1
6262522683066,m,0,0
6262522731195,m,-1,1
6262522827648,m,0,1
6262522923282,m,0,1
6262522946887,m,0,1
6262522971158,m,0,0
6262522995403,m,1,1
6262523091179,m,2,1
6262523115419,m,0,1
6262523138938,m,1,0
6262523162985,m,2,0
6262523187080,m,1,0
6262523211156,m,1,1
6262523235319,m,2,1
6262523258916,m,0,0
6262523282889,m,2,1
6262523306839,m,2,0
6262523331191,m,2,1
6262523355258,m,1,0
6262523378908,m,2,1
6262523403565,m,2,0
6262523426926,m,3,1
6262523451088,m,1,0
6262523475314,m,3,0
6262523499286,m,2,1
6262523522930,m,2,0
6262523547137,m,3,0
6262523571088,m,3,0
6262523595133,m,1,0
6262523618927,m,3,1
6262523643279,m,3,0
6262523667235,m,2,0
6262523690946,m,4,1
6262523715301,m,2,0
6262523738897,m,3,0
6262523763670,m,3,0
6262523786907,m,3,0
6262523811006,m,3,0
6262523835745,m,3,0
6262523858922,m,3,0
6262523883080,m,3,0
6262523906922,m,3,1
6262523931794,m,3,0
6262523954816,m,3,0
6262523979002,m,4,0
6262524003204,m,2,0
6262524026942,m,4,0
6262524050911,m,3,0
6262524074855,m,3,0
6262524098978,m,3,0
6262524123278,L,0,0
6262524123278,m,4,0
6262524147323,m,3,0
6262524173279,m,3,0
6262524194814,m,3,0
6262524243084,m,4,0
6262524267200,m,3,0
6262524291094,m,4,0
6262524315107,m,3,0
6262524339317,m,4,0
6262524363100,m,3,0
6262524386927,m,4,0
6262524411318,m,3,0
6262524434910,m,4,0
6262524458798,m,3,0
6262524482824,m,5,0
6262524507086,m,3,0
6262524531472,m,4,0
6262524555029,m,4,0
6262524579091,m,4,-1
6262524602913,m,4,0
6262524626950,m,4,0
6262524651075,m,4,0
6262524675535,m,4,0
6262524699493,m,5,0
6262524722935,m,4,0
6262524746836,m,4,-1
6262524771056,m,5,0
6262524795000,m,5,0
6262524818938,m,4,0
6262524843581,m,6,0
6262524866939,m,5,0
6262524891210,m,5,0
6262524915335,m,5,0
6262524939274,m,6,0
6262524963186,m,5,0
6262524987159,m,6,0
6262525010880,m,6,-1
6262525034891,m,5,0
6262525059066,m,7,0
6262525082987,m,6,0
6262525107570,m,6,-1
6262525130817,m,7,0
6262525154912,m,6,0
6262525179345,m,7,0
6262525203295,m,6,0
6262525226892,m,7,0
6262525250930,m,7,-1
6262525275331,m,7,0
6262525299231,m,7,0
6262525322806,m,7,0
6262525349500,m,7,0
6262525370882,m,7,-1
6262525395007,m,7,0
6262525418924,m,7,0
6262525442827,m,7,0
6262525468184,m,7,0
6262525491274,m,7,0
6262525515415,m,7,-1
6262525538915,m,7,0
6262525564112,m,6,0
6262525587332,m,7,0
6262525611009,m,7,-1
6262525635371,m,7,0
6262525658869,m,6,0
6262525683982,m,7,0
6262525706991,m,7,0
6262525730908,m,6,0
6262525754923,m,7,-1
6262525779332,m,7,0
6262525802841,m,5,0
6262525805909,d,0,0
6262525826945,Lu,0,0
6262525826945,m,7,0
6262525851315,m,6,0
6262525875126,m,5,0
6262525899219,m,6,0
6262525922865,m,6,-1
6262525947260,m,5,0
6262525970854,m,6,-1
6262525994915,m,5,0
6262526019357,m,5,0
6262526043274,m,6,-1
6262526067290,m,4,0
6262526090904,m,5,0
6262526114868,m,5,-1
6262526139102,m,4,0
6262526162959,m,5,0
6262526186882,m,5,-1
6262526211295,m,3,0
6262526235046,m,5,0
6262526258834,m,4,-1
6262526284776,m,3,0
6262526307213,m,4,-1
6262526331236,m,3,0
6262526355369,m,4,0
6262526378888,m,3,0
6262526402984,m,4,0
6262526426921,m,3,0
6262526450988,m,2,-1
6262526475014,m,4,0
6262526499023,m,2,0
6262526522999,m,2,-1
6262526546893,m,3,0
6262526571097,m,1,0
6262526595149,m,3,-1
6262526619223,m,2,0
6262526643306,m,2,0
6262526667188,m,1,-1
6262526691433,m,1,0
6262526715084,m,2,0
6262526739390,m,1,0
6262526763379,m,1,0
6262526787130,m,1,-1
6262526811138,m,0,0
6262526858918,m,1,0
6262526882876,m,1,0
6262527174242,Du,0,0
6262527435208,m,0,0
6262527459498,m,-1,0
6262527507216,m,0,0
6262527627494,m,-1,0
6262527723121,L,0,0
6262527723121,m,-1,0
6262527747202,m,-1,0
6262527771690,m,-1,0
6262527867287,m,-1,0
6262527891038,m,-1,0
6262527938955,m,0,1
6262528060073,m,-1,0
6262528299485,m,0,0
6262529523759,Lu,0,0
6262529571448,m,0,0
6262529885959,Su,0,0
6262530003562,m,0,1
6262530171541,m,1,0
6262530243025,m,1,0
6262530267291,m,1,0
6262530314855,m,1,0
6262530340207,m,0,1
6262530411787,m,1,0
6262530434922,m,1,0
6262530483264,m,1,0
6262530507189,m,1,0
6262530530947,m,0,1
6262530555028,m,1,0
6262530578840,m,1,0
6262530602900,m,1,0
6262530627019,m,1,0
6262530652137,m,1,0
6262530675232,m,0,1
6262530698904,m,1,0
6262530723101,m,2,0
6262530747954,m,1,1
6262530771109,m,1,0
6262530795244,m,1,1
6262530818870,m,1,0
6262530842909,m,1,0
6262530866947,m,1,1
6262530891395,m,1,0
6262530915122,m,2,0
6262530938891,m,1,1
6262530963303,m,1,0
6262530986866,m,1,1
6262531011029,m,1,0
6262531034889,m,2,0
6262531058962,m,1,1
6262531083167,m,2,0
6262531106958,m,0,0
6262531130881,m,1,0
6262531155183,m,1,0
6262531179146,m,2,0
6262531203382,m,1,0
6262531226876,m,1,0
6262531251314,m,1,0
6262531275054,L,0,0
6262531275054,m,1,1
6262531299057,m,2,0
6262531322906,m,1,0
6262531395361,m,1,0
6262531418964,m,2,0
6262531442923,m,1,1
6262531467267,m,1,0
6262531491213,m,1,0
6262531514890,m,1,0
6262531538990,m,1,0
6262531588354,m,1,0
6262531635339,m,1,0
6262531658870,m,0,0
6262531685904,Au,0,0
6262531827222,m,1,0
6262532067320,m,1,0
6262532931442,Lu,0,0
6262533723331,m,1,0
6262533891352,m,1,1
6262533963395,m,1,1
6262533986904,m,1,1
6262534083460,m,1,1
6262534107006,m,0,1
6262534154985,m,0,0
6262534203844,m,0,1
6262534226875,m,0,1
6262534275198,m,0,1
6262534347330,m,0,1
6262534370914,m,0,2
6262534395275,m,-1,1
6262534467391,m,-1,0
6262534515296,m,-3,2
6262534539067,m,-1,1
6262534563051,m,0,0
6262534587047,m,-1,1
6262534610970,m,-2,1
6262534634915,m,-2,0
6262534658933,m,-2,1
6262534682999,m,-1,0
6262534707342,m,-2,1
6262534730902,m,-3,0
6262534754805,m,-1,0
6262534779764,m,-3,1
6262534803200,m,-3,0
6262534826970,m,-3,0
6262534851007,m,-3,1
6262534875083,m,-3,0
6262534898978,m,-4,0
6262534923314,m,-3,0
6262534947279,m,-4,0
6262534970954,m,-4,0
6262534994852,m,-5,1
6262535018883,m,-4,0
6262535042999,m,-4,0
6262535067050,m,-6,0
6262535091138,m,-5,0
6262535114993,m,-5,0
6262535139220,m,-6,0
6262535163116,m,-5,0
6262535186969,m,-7,-1
6262535211986,m,-6,-1
6262535235257,m,-7,0
6262535259092,m,-7,0
6262535282984,m,-7,-1
6262535306852,m,-7,0
6262535332334,m,-8,-2
6262535355070,m,-7,-1
6262535379327,m,-7,-1
6262535402920,m,-8,-1
6262535427525,m,-8,-1
6262535451025,m,-9,-1
6262535474969,m,-8,-1
6262535499108,m,-9,-1
6262535523169,m,-8,-2
6262535547549,m,-10,-1
6262535571193,m,-9,-1
6262535594884,m,-9,-2
6262535619170,m,-9,-1
6262535644103,m,-10,-2
6262535667304,m,-9,-1
6262535690930,m,-10,-1
6262535715517,m,-10,-2
6262535739459,m,-9,-2
6262535763027,m,-10,-1
6262535786970,m,-9,-2
6262535811393,m,-11,-1
6262535835042,m,-10,-1
6262535859033,m,-10,-2
6262535882910,m,-10,-2
6262535906890,m,-10,-1
6262535931164,m,-11,-1
6262535955122,m,-10,-1
6262535978910,m,-11,-2
6262536003256,m,-10,-2
6262536026978,m,-10,-1
6262536051226,m,-10,-1
6262536075222,m,-11,-1
6262536099238,m,-11,-2
6262536122901,m,-11,-1
6262536146841,m,-10,-1
6262536170880,m,-11,-1
6262536195075,m,-10,-1
6262536219014,m,-11,-1
6262536242967,m,-10,-1
6262536267233,m,-11,-2
6262536291426,m,-11,-1
6262536315575,m,-11,-1
6262536338897,m,-10,0
6262536363484,m,-11,-1
6262536387239,m,-10,-1
6262536410947,m,-11,-1
6262536434901,m,-10,-1
6262536459097,m,-11,0
6262536482900,m,-10,-1
6262536507071,m,-11,-1
6262536531144,m,-10,-1
6262536555062,m,-11,0
6262536579133,m,-10,0
6262536602891,m,-11,-1
6262536627101,m,-9,0
6262536651430,m,-11,0
6262536675330,m,-10,-1
6262536699058,m,-10,0
6262536723298,m,-9,0
6262536747362,m,-11,0
6262536770941,m,-10,-1
6262536795289,m,-9,0
6262536819226,m,-10,0
6262536843488,m,-10,0
6262536867078,m,-10,0
6262536891633,m,-10,0
6262536915151,m,-9,0
6262536939348,m,-10,0
6262536963397,m,-9,0
6262536987030,m,-10,0
6262537011790,m,-10,0
6262537035295,m,-8,0
6262537058896,m,-11,0
6262537083109,m,-9,0
6262537107071,m,-9,0
6262537131121,m,-9,1
6262537155148,m,-10,0
6262537178930,m,-9,1
6262537202922,m,-9,0
6262537226919,m,-10,0
6262537251048,m,-8,0
6262537275016,m,-9,0
6262537299168,m,-9,1
6262537322924,m,-9,0
6262537347314,m,-8,1
6262537371384,m,-9,0
6262537395073,m,-9,1
6262537419179,m,-9,0
6262537442846,m,-8,0
6262537467174,m,-8,1
6262537490874,m,-8,0
6262537514952,m,-9,1
6262537539222,m,-8,0
6262537563180,m,-8,1
6262537586979,m,-8,0
6262537610992,m,-7,1
6262537634946,m,-7,0
6262537659219,m,-7,0
6262537682872,m,-7,0
6262537707063,m,-7,1
6262537731538,m,-7,0
6262537755214,m,-7,1
6262537779029,m,-7,0
6262537802946,m,-7,1
6262537827288,m,-7,0
6262537851133,m,-6,1
6262537874980,m,-6,0
6262537898848,m,-6,0
6262537923049,m,-5,1
6262537947143,m,-6,0
6262537971454,m,-6,1
6262537995401,m,-5,0
6262538018887,m,-5,0
6262538043190,m,-5,1
6262538066824,m,-5,0
6262538091009,m,-4,0
6262538115663,m,-4,0
6262538138958,m,-5,0
6262538163391,m,-4,0
6262538187090,m,-4,1
6262538210915,m,-3,0
6262538234894,m,-4,0
6262538259155,m,-3,0
6262538283211,m,-4,1
6262538307009,m,-2,0
6262538330904,m,-3,0
6262538355008,m,-3,0
6262538378942,m,-2,0
6262538402809,m,-2,1
6262538427154,m,-3,0
6262538451319,m,-1,0
6262538474898,m,-1,0
6262538498857,m,-2,0
6262538523427,m,-1,0
6262538571295,m,-2,0
6262538595501,m,-1,0
6262539003288,m,0,0
6262539098931,m,1,0
6262539147103,m,1,0
6262539171540,m,1,0
6262539194996,m,1,0
6262539219208,m,1,0
6262539243281,m,1,-1
6262539266822,m,1,0
6262539290920,m,0,0
6262539315335,m,1,-1
6262539339356,m,2,0
6262539362960,m,1,0
6262539387320,m,1,0
6262539411438,m,2,0
6262539435165,m,1,0
6262539459317,m,1,-1
6262539482876,m,2,0
6262539506945,m,2,0
6262539531059,m,1,-1
6262539554971,m,1,0
6262539579022,m,2,0
6262539602986,m,2,-1
6262539626913,m,2,0
6262539651656,m,1,0
6262539674971,m,2,-1
6262539699768,m,2,0
6262539723135,m,2,0
6262539746991,m,0,-1
6262539770917,m,2,0
6262539794924,m,2,0
6262539819190,m,2,0
6262539843076,m,1,0
6262539867018,m,1,-1
6262539891192,m,2,0
6262539915137,m,2,0
6262539938988,m,1,0
6262539963321,m,1,0
6262539987064,m,1,-1
6262540011255,m,2,0
6262540035293,m,1,0
6262540058938,m,1,0
6262540082953,m,1,0
6262540107479,m,1,0
6262540131231,m,1,0
6262540155038,m,1,0
6262540179390,m,1,0
6262540202985,m,1,0
6262540275477,m,1,0
6262540347368,m,2,0
6262540370956,m,1,-1
6262540469894,m,1,0
6262540490918,m,1,0
6262540779807,m,1,0
6262541019249,m,0,-1
6262546443327,m,-1,0
6262546467064,m,-1,0
6262546563943,m,-1,1
6262546587745,m,-1,0
6262546611459,m,-1,0
6262546634986,m,-1,1
6262546659384,m,-1,1
6262546731553,m,-2,1
6262546755359,m,-3,2
6262546779637,m,-1,1
6262546803200,m,-2,1
6262546827139,m,-2,0
6262546851188,m,0,1
6262546875276,m,-2,1
6262546899286,m,-2,1
6262546923571,m,-2,1
6262546947625,m,-1,1
6262546970925,m,-1,1
6262546994921,m,-2,1
6262547019149,m,-2,1
6262547043229,m,-2,1
6262547066934,m,-1,1
6262547090889,m,-2,1
6262547114878,m,-2,1
6262547138818,m,-2,1
6262547163207,m,-1,1
6262547186931,m,-2,0
6262547211853,m,-3,2
6262547235367,m,-1,1
6262547259039,m,-1,1
6262547283405,m,-2,1
6262547306851,m,-3,1
6262547330840,m,-1,1
6262547356068,m,-2,0
6262547379404,m,-2,1
6262547403305,m,-1,2
6262547427223,m,-2,1
6262547451070,m,-1,1
6262547475214,m,-2,1
6262547498992,m,-2,1
6262547523124,m,-2,1
6262547547285,m,-1,1
6262547570871,m,-2,1
6262547594948,m,-2,1
6262547618919,m,-2,2
6262547643161,m,-1,1
6262547667766,m,-2,0
6262547690934,m,-2,2
6262547715103,m,-2,1
6262547738896,m,-1,2
6262547762976,m,-2,1
6262547788224,m,-1,1
6262547811171,m,-2,0
6262547834920,m,-1,2
6262547858816,m,-2,1
6262547883318,m,-1,2
6262547906978,m,-2,1
6262547931123,m,-1,1
6262547955006,m,-1,0
6262547978962,m,-2,2
6262548002930,m,-1,1
6262548026881,m,-2,1
6262548051608,m,-1,1
6262548075172,m,-1,2
6262548099272,m,-1,0
6262548122854,m,-2,1
6262548146848,m,-1,1
6262548170873,m,-1,1
6262548195042,m,-2,2
6262548267192,m,0,1
6262548291376,m,-4,2
6262548314814,m,-1,1
6262548339045,m,-1,1
6262548363103,m,-1,1
6262548386904,m,-1,1
6262548411838,m,-1,1
6262548435354,m,-1,1
6262548459407,m,-1,0
6262548482922,m,-2,1
6262548507121,m,-1,1
6262548531116,m,0,1
6262548555646,m,-1,1
6262548579175,m,-1,1
6262548602899,m,-1,1
6262548627148,m,-1,0
6262548651187,m,-2,1
6262548675169,m,-1,0
6262548699327,m,0,1
6262548722818,m,-1,1
6262548746902,m,-1,1
6262548770928,m,-2,1
6262548795119,m,-1,1
6262548819152,m,-1,1
6262548842887,m,-1,0
6262548867270,m,0,1
6262548891357,m,-1,0
6262548914851,m,-2,1
6262548939000,m,-1,1
6262548962889,m,-1,1
6262548986875,m,-1,1
6262549011306,m,-1,0
6262549035214,m,-1,1
6262549058959,m,-1,1
6262549083103,m,-1,1
6262549107557,m,-2,0
6262549130960,m,-1,1
6262549154959,m,-1,1
6262549179095,m,0,1
6262549203260,m,-2,1
6262549227218,m,-1,1
6262549251163,m,-1,0
6262549275206,m,-1,2
6262549300391,m,-2,0
6262549323491,m,0,0
6262549347279,m,-1,1
6262549371297,m,-1,1
6262549395414,m,-2,1
6262549419225,m,-1,1
6262549442968,m,-1,1
6262549467221,m,-1,1
6262549491407,m,-1,1
6262549515253,m,-1,0
6262549539306,m,-1,1
6262549563255,m,-1,0
6262549587391,m,-1,1
6262549611287,m,-2,1
6262549635257,m,0,1
6262549659329,m,-1,1
6262549683278,m,-1,0
6262549707202,m,-1,1
6262549731207,m,-1,1
6262549755021,m,-2,0
6262549779103,m,-1,1
6262549803345,m,0,1
6262549827072,m,-1,0
6262549851089,m,-1,1
6262549923149,m,-1,1
6262549947406,m,-3,2
6262549971032,m,-1,0
6262549995163,m,0,1
6262550019001,m,-1,0
6262550043382,m,-1,0
6262550067327,m,0,1
6262550091140,m,-1,1
6262550114893,m,-1,0
6262550138909,m,-1,1
6262550162971,m,-1,1
6262550186943,m,-1,0
6262550211025,m,0,1
6262550234938,m,0,1
6262550259020,m,-1,0
6262550331076,m,-1,1
6262550354885,m,-2,0
6262550378960,m,-1,1
6262550403082,m,0,1
6262550426933,m,-1,0
6262550499206,m,-1,1
6262550522861,m,0,1
6262550546974,m,-1,1
6262550594990,m,-1,1
6262550642825,m,-1,1
6262550667225,m,-1,0
6262550690938,m,0,0
6262550786891,m,-1,1
6262550810937,m,-2,1
6262550834894,m,0,1
6262550858841,m,0,0
6262550883514,m,0,1
6262550907306,m,-1,0
6262550931223,m,0,1
6262550979263,m,-1,1
6262551027259,m,-1,1
6262551075237,m,-1,0
6262551147468,m,0,1
6262551171411,m,-1,1
6262551195396,m,-1,1
6262551243327,m,-1,1
6262551387244,m,0,2
6262551411246,m,-1,1
6262551507248,m,-1,2
6262551531278,m,0,1
6262551579257,m,0,1
6262551603404,m,-1,1
6262551651316,m,0,1
6262551698953,m,0,1
6262551770942,m,0,0
6262551795384,m,0,2
6262551867276,m,0,1
6262551891534,m,0,2
6262551915427,m,0,1
6262551963379,m,0,1
6262551987254,m,0,0
6262552059205,m,0,1
6262552083469,m,0,2
6262552131413,m,0,1
6262552155251,m,0,1
6262552227207,m,0,1
6262552251192,m,0,1
6262552299032,m,0,1
6262552371570,m,0,1
6262552443373,m,0,2
6262552467382,m,0,2
6262552515433,m,0,1
6262552587458,m,0,0
6262552659410,m,0,2
6262552683390,m,0,2
6262552731476,m,0,1
6262552755464,m,0,1
6262552779390,m,0,1
6262552803277,m,0,0
6262552875203,m,0,1
6262552899711,m,0,2
6262552923362,m,0,1
6262552947313,m,-1,1
6262552971331,m,0,1
6262552995328,m,0,1
6262553018844,m,-1,0
6262553043276,m,-1,2
6262553067318,m,0,1
6262553091516,m,-1,1
6262553115376,m,0,1
6262553139307,m,0,1
6262553163435,m,-1,1
6262553187365,m,-1,1
6262553211358,m,-1,1
6262553235309,m,-1,2
6262553259312,m,-1,1
6262553283383,m,-1,2
6262553306886,m,-1,0
6262553330908,m,-1,2
6262553355448,m,-1,1
6262553379258,m,-1,2
6262553403300,m,-2,2
6262553427208,m,-1,0
6262553451287,m,-1,2
6262553475316,m,-1,1
6262553499074,m,-2,2
6262553523337,m,-2,2
6262553547335,m,-2,0
6262553571461,m,-1,2
6262553595359,m,-2,2
6262553619315,m,-1,1
6262553643305,m,-2,2
6262553667381,m,-2,1
6262553690968,m,-2,1
6262553715434,m,-2,2
6262553739343,m,-2,2
6262553763411,m,-2,1
6262553786904,m,-2,1
6262553811345,m,-2,2
6262553835267,m,-2,1
6262553859336,m,-2,2
6262553883303,m,-2,1
6262553907508,m,-2,1
6262553931584,m,-2,2
6262553955602,m,-3,2
6262553979410,m,-2,1
6262554003708,m,-2,1
6262554027394,m,-3,2
6262554051457,m,-2,1
6262554075655,m,-2,2
6262554099213,m,-2,2
6262554123684,m,-3,1
6262554147551,m,-1,1
6262554171291,m,-3,2
6262554195334,m,-2,2
6262554219180,m,-2,1
6262554243068,m,-2,2
6262554267582,m,-2,1
6262554291352,m,-2,2
6262554315353,m,-2,2
6262554339315,m,-2,1
6262554362962,m,-2,2
6262554387010,m,-2,2
6262554411125,m,-2,2
6262554434969,m,-2,0
6262554458785,m,-2,2
6262554482984,m,-1,2
6262554506896,m,-2,2
6262554531000,m,-2,1
6262554554923,m,-2,2
6262554579333,m,-1,2
6262554603240,m,-2,2
6262554627623,m,-1,1
6262554651411,m,-2,2
6262554675310,m,-1,2
6262554698874,m,-2,2
6262554723343,m,-1,1
6262554747338,m,-2,1
6262554771461,m,-2,2
6262554795450,m,0,2
6262554819463,m,-2,2
6262554843395,m,-2,1
6262554867441,m,-1,2
6262554891397,m,-2,1
6262554915427,m,0,2
6262554939427,m,-2,1
6262554963354,m,-1,2
6262554987405,m,-1,1
6262555011367,m,-2,2
6262555035408,m,-1,2
6262555059426,m,0,0
6262555083499,m,-2,2
6262555106979,m,-1,2
6262555130948,m,-1,1
6262555155469,m,-2,2
6262555178803,m,-1,0
6262555202917,m,0,2
6262555227329,m,-1,1
6262555251336,m,-2,2
6262555275421,m,-1,1
6262555299465,m,-1,1
6262555323508,m,-1,1
6262555347013,m,-1,1
6262555371383,m,0,1
6262555395331,m,-1,2
6262555418913,m,-1,1
6262555442954,m,-1,1
6262555467396,m,0,1
6262555491023,m,-1,1
6262555515419,m,-1,1
6262555539010,m,-1,1
6262555563349,m,-1,1
6262555587078,m,0,1
6262555611646,m,0,1
6262555635494,m,-1,0
6262555659021,m,0,2
6262555683031,m,-1,1
6262555707031,m,0,1
6262555779397,m,-1,1
6262555803588,m,-2,2
6262555827463,m,0,0
6262555851315,m,0,1
6262555875530,m,-1,1
6262555899126,m,0,1
6262555923340,m,0,1
6262555947614,m,-1,0
6262555971515,m,0,1
6262555994973,m,0,1
6262556019284,m,0,1
6262556067492,m,0,0
6262556091289,m,0,1
6262556115102,m,-1,0
6262556139026,m,0,1
6262556235430,m,0,1
6262556259204,m,-1,2
6262556307319,m,0,1
6262556355458,m,0,1
6262556451746,m,-1,0
6262556475863,m,0,2
6262556523457,m,0,1
6262556547610,m,-1,0
6262556571681,m,0,1
