t_ticks,kind,dx,dy
6257854487103,m,0,0
6257854558867,m,0,-1
6257854582639,m,1,-1
6257854606689,m,1,0
6257854703039,m,2,-2
6257854870951,m,1,-2
6257854942982,m,2,-2
6257855014883,m,2,-1
6257855038997,m,1,-2
6257855063192,m,1,0
6257855086616,m,1,-1
6257855134957,m,0,-1
6257855158530,m,1,-1
6257855182528,m,0,-1
6257855206729,m,1,0
6257855230543,m,0,-1
6257855254625,m,1,0
6257855279092,m,1,0
6257855302489,m,0,-1
6257855326718,m,1,-1
6257855350559,m,1,0
6257855374807,m,0,-1
6257855398758,m,1,-1
6257855422824,m,0,-1
6257855518842,m,1,-1
6257855542789,m,2,-1
6257855566598,m,0,-1
6257855590714,m,1,-1
6257855735172,m,2,-2
6257855758578,m,1,-2
6257855926936,m,0,-1
6257855950556,m,1,-1
6257855974792,m,0,-1
6257855998620,m,1,0
6257856094832,m,0,-1
6257856118782,m,0,-1
6257856142812,m,1,0
6257856166663,m,0,-1
6257856310935,m,0,-1
6257856334729,m,1,0
6257856431370,m,0,-1
6257856911327,m,0,0
6257858262092,a,0,0
6257859238980,m,1,0
6257859503088,m,1,0
6257859623019,m,0,-1
6257859766843,m,1,0
6257859790872,m,0,-1
6257859887215,m,0,0
6257859910623,m,0,-1
6257859934818,m,1,0
6257860078930,m,0,-1
6257860102654,m,1,-1
6257860199244,m,1,0
6257860223086,m,0,-1
6257860273870,a,0,0
6257860438854,m,1,-1
6257860462828,m,1,0
6257860510860,m,0,-1
6257860606904,m,1,0
6257860631750,m,1,-1
6257860727065,m,0,-1
6257860846908,m,0,-1
6257860898327,Au,0,0
6257861063177,m,1,0
6257861255161,m,0,-1
6257861353871,d,0,0
6257861399079,m,1,0
6257864041845,Du,0,0
6257864399064,m,1,0
6257864494970,m,1,0
6257864518732,m,2,0
6257864567005,m,1,0
6257864590689,m,0,0
6257864614898,m,1,0
6257864662964,m,1,0
6257864687138,m,1,0
6257864711010,m,1,0
6257864734610,m,1,0
6257864759048,m,1,0
6257864782983,m,1,0
6257864807031,m,0,0
6257864830795,m,2,0
6257864854721,m,1,0
6257864879508,m,2,0
6257864902895,m,2,0
6257864926939,m,0,0
6257864950684,m,2,0
6257864974851,m,3,0
6257864998840,m,2,0
6257865022684,m,1,0
6257865046511,m,3,0
6257865071340,m,3,0
6257865095322,m,2,0
6257865118665,m,4,0
6257865142728,m,3,0
6257865166809,m,3,0
6257865190661,m,3,1
6257865214585,m,5,0
6257865238620,m,4,1
6257865262760,m,4,0
6257865287661,m,5,1
6257865310980,m,5,0
6257865334788,m,5,1
6257865358807,m,6,0
6257865382574,m,5,0
6257865406636,m,7,1
6257865430889,m,6,1
6257865454464,m,7,1
6257865479630,m,7,0
6257865504187,m,7,1
6257865526654,m,8,1
6257865550767,m,9,1
6257865575246,m,7,1
6257865598712,m,9,0
6257865622530,m,10,1
6257865647279,m,9,1
6257865670866,m,11,1
6257865694945,m,10,1
6257865719122,m,11,1
6257865742619,m,10,1
6257865766628,m,12,1
6257865790729,m,12,0
6257865814849,m,12,0
6257865838725,m,13,1
6257865862797,m,14,1
6257865886698,m,12,1
6257865910911,m,14,1
6257865934524,m,14,1
6257865958613,m,15,1
6257865982529,m,14,1
6257866006572,m,15,0
6257866030652,m,15,0
6257866054839,m,16,1
6257866078657,m,17,1
6257866102564,m,16,1
6257866126615,m,17,0
6257866150755,m,17,1
6257866174472,m,17,0
6257866198909,m,18,1
6257866222774,m,18,0
6257866246927,m,18,1
6257866270901,m,20,0
6257866294470,m,18,1
6257866318473,m,19,0
6257866342733,m,20,0
6257866366420,m,20,0
6257866390615,m,20,0
6257866414644,m,20,0
6257866438689,m,21,1
6257866462726,m,20,0
6257866486679,m,21,1
6257866510963,m,21,0
6257866535397,m,21,0
6257866558685,m,21,1
6257866583202,m,21,0
6257866606682,m,20,0
6257866630629,m,21,0
6257866654448,m,21,0
6257866678901,m,20,0
6257866702823,m,21,0
6257866726685,m,21,0
6257866750583,m,20,0
6257866775203,m,21,0
6257866798643,m,20,0
6257866822497,m,21,0
6257866846719,m,21,0
6257866870567,m,20,0
6257866894607,m,19,0
6257866918967,m,20,0
6257866942574,m,19,0
6257866991496,m,20,0
6257867014909,m,19,0
6257867038742,m,19,0
6257867062703,m,18,0
6257867086641,m,19,0
6257867110594,m,18,0
6257867134485,m,18,0
6257867158669,m,17,0
6257867183025,m,18,0
6257867206480,m,16,0
6257867230527,m,16,-1
6257867255028,m,16,0
6257867278721,m,16,0
6257867302813,m,14,0
6257867326893,m,15,0
6257867350677,m,15,0
6257867374581,m,13,0
6257867398924,m,14,0
6257867422948,m,13,0
6257867446858,m,13,0
6257867470501,m,12,0
6257867494655,m,11,0
6257867518531,m,12,0
6257867543541,m,10,1
6257867567851,m,11,0
6257867590660,m,9,1
6257867614504,m,9,0
6257867638680,m,8,0
6257867662548,m,8,1
6257867686502,m,8,0
6257867710797,m,6,1
6257867735013,m,6,0
6257867758760,m,5,1
6257867782896,m,5,0
6257867806735,m,5,0
6257867830649,L,0,0
6257867830649,m,3,0
6257867854957,m,4,1
6257867879644,m,2,0
6257867902528,m,3,1
6257867926494,m,2,0
6257867950702,m,1,0
6257867974865,m,1,1
6257867998483,m,0,0
6257868262846,m,0,1
6257868286897,m,-1,1
6257868310977,m,-1,1
6257868335181,m,-1,1
6257868358579,m,-1,0
6257868382558,m,-2,0
6257868407891,m,0,1
6257868430804,m,-2,1
6257868454534,m,-1,1
6257868479426,m,-2,1
6257868502880,m,-2,1
6257868526529,m,-1,1
6257868550662,m,-1,1
6257868575374,m,-2,1
6257868598513,m,-2,1
6257868622626,m,-1,1
6257868646622,m,-2,2
6257868670523,m,-2,1
6257868694803,m,-2,1
6257868718542,m,-1,1
6257868742825,m,-1,1
6257868766791,m,-2,1
6257868790623,m,-1,2
6257868814838,m,-2,1
6257868839022,m,-1,1
6257868862461,m,-1,0
6257868886411,m,-1,2
6257868910853,m,-1,1
6257868934763,m,-1,1
6257868958525,m,-1,1
6257868982581,m,-1,1
6257869006823,m,-1,1
6257869078696,m,0,0
6257869174898,m,0,2
6257869270980,m,0,1
6257869294729,m,0,1
6257869343210,m,0,0
6257869366543,m,0,1
6257869390529,m,0,0
6257869439063,m,1,0
6257869462627,m,1,0
6257869487142,m,1,1
6257869510549,m,1,0
6257869534566,m,1,0
6257869558950,m,1,0
6257869582776,m,1,0
6257869606604,m,1,1
6257869631361,m,2,0
6257869654495,m,1,0
6257869678946,m,2,0
6257869702878,m,1,0
6257869726914,m,2,0
6257869750675,m,2,0
6257869774690,m,2,0
6257869798566,m,2,0
6257869822525,m,2,0
6257869846610,m,3,0
6257869870603,m,2,0
6257869894899,m,3,0
6257869918606,m,2,0
6257869942758,m,3,0
6257869966554,m,4,0
6257869990428,m,3,0
6257870014477,m,3,0
6257870038680,m,3,0
6257870062609,m,4,0
6257870086934,m,3,0
6257870111226,m,4,-1
6257870134611,m,3,0
6257870158691,m,4,-1
6257870182635,m,3,-1
6257870206721,m,5,0
6257870230529,m,3,-1
6257870254593,m,4,-1
6257870278527,m,3,-1
6257870302633,m,4,0
6257870327224,m,4,0
6257870351443,m,3,-1
6257870375134,m,4,-1
6257870398621,m,3,-1
6257870422598,m,4,-1
6257870447034,m,3,-1
6257870470750,m,3,-1
6257870494502,m,4,-1
6257870518523,m,2,0
6257870542687,m,3,-1
6257870566630,m,2,-1
6257870590582,m,3,-1
6257870614516,m,3,0
6257870638757,m,2,-1
6257870662509,m,3,-1
6257870686595,m,2,-1
6257870710978,m,1,-1
6257870734757,m,2,0
6257870758923,m,1,-1
6257870782959,m,2,-1
6257870806520,m,1,-1
6257870830503,m,1,0
6257870854616,m,1,-1
6257870878710,m,1,-1
6257870902886,m,1,0
6257870926600,m,0,-1
6257870950796,m,1,0
6257870974587,m,0,-1
6257871047405,m,1,0
6257871070574,m,0,0
6257871239065,m,0,-1
6257871479674,m,0,-1
6257871670864,m,-2,-1
6257871694613,m,-2,0
6257871742865,m,0,0
6257871767042,m,-1,0
6257871790644,m,-1,-1
6257871862875,m,-1,0
6257871886776,m,-2,0
6257871911082,m,-1,0
6257871934690,m,-1,0
6257871958520,m,0,0
6257872030823,m,-1,0
6257872102819,m,-2,0
6257872126852,m,-2,0
6257872200126,m,-1,0
6257872271015,m,-1,1
6257872294816,m,-1,1
6257872366657,m,0,1
6257872391919,m,-1,0
6257872414924,m,-1,1
6257872487335,m,0,1
6257872510422,m,-1,2
6257872534870,m,0,1
6257872558770,m,0,1
6257872582505,m,0,1
6257872606886,m,-1,1
6257872631135,m,0,1
6257872654539,m,0,2
6257872678639,m,0,1
6257872702769,m,0,2
6257872726955,m,0,0
6257872750914,m,0,2
6257872774470,m,0,2
6257872798524,m,0,2
6257872822679,m,0,1
6257872846538,m,0,2
6257872870480,m,0,2
6257872894976,m,0,2
6257872918784,m,0,1
6257872943038,m,1,2
6257872967016,m,0,2
6257872990506,m,1,2
6257873014999,m,1,2
6257873038485,m,0,2
6257873062776,m,1,3
6257873086609,m,0,1
6257873110724,m,1,2
6257873134552,m,1,3
6257873158505,m,1,2
6257873182637,m,1,1
6257873206811,m,1,3
6257873230472,m,1,2
6257873254573,m,1,2
6257873278896,m,1,2
6257873302484,m,1,3
6257873326606,m,2,1
6257873350557,m,1,3
6257873374492,m,1,2
6257873398485,m,1,2
6257873422939,m,2,2
6257873447075,m,1,3
6257873471894,m,2,2
6257873494924,m,2,2
6257873518639,m,1,2
6257873542665,m,1,3
6257873566719,m,2,1
6257873590784,m,2,3
6257873614579,m,1,2
6257873639358,m,2,2
6257873662525,m,2,2
6257873686661,m,2,3
6257873710511,m,1,1
6257873734561,m,2,2
6257873759491,m,3,3
6257873782853,m,2,2
6257873806864,m,1,1
6257873830929,m,2,3
6257873854745,m,2,2
6257873878628,m,2,1
6257873904371,m,2,2
6257873926540,m,2,2
6257873950643,m,2,2
6257873974426,m,1,1
6257873998783,m,2,2
6257874023362,m,3,3
6257874046613,m,2,2
6257874070967,m,1,1
6257874095363,m,2,1
6257874118519,m,2,3
6257874142828,m,2,1
6257874166848,m,1,1
6257874190929,m,2,2
6257874214439,m,2,2
6257874238573,m,2,2
6257874262544,m,2,1
6257874286747,m,1,1
6257874310609,m,2,2
6257874334803,m,2,2
6257874358514,m,1,1
6257874382940,m,2,1
6257874406805,m,2,1
6257874431182,m,1,2
6257874454724,m,1,1
6257874478924,m,2,2
6257874502798,m,1,1
6257874526425,m,2,0
6257874550798,m,1,1
6257874574786,m,1,2
6257874598923,m,1,1
6257874622502,m,1,1
6257874646623,m,2,1
6257874718901,m,1,1
6257874742888,m,2,1
6257874766554,m,1,1
6257874790595,m,0,1
6257874814608,m,1,1
6257874838533,m,1,0
6257874862666,m,0,1
6257874886564,m,1,0
6257874910621,m,1,1
6257874958873,m,0,1
6257874982488,m,1,0
6257875030961,m,0,0
6257875078680,m,1,0
6257875414820,m,0,1
6257876327639,m,0,1
6257876591088,m,0,1
6257876926989,m,0,1
6257877023465,m,-1,1
6257877118929,m,-1,1
6257877142984,m,-1,1
6257877238901,m,-1,0
6257877262600,m,-2,1
6257877286909,m,0,1
6257877310582,m,0,0
6257877335522,m,-1,1
6257877358470,m,0,1
6257877382567,m,-1,0
6257877406731,m,-1,1
6257877430552,m,-1,0
6257877454812,m,0,1
6257877478801,m,-1,1
6257877502653,m,-1,0
6257877526608,m,-1,0
6257877551491,m,0,1
6257877574603,m,-1,1
6257877648277,m,-1,1
6257877694841,m,-3,2
6257877718773,m,-1,1
6257877742660,m,-1,1
6257877766566,m,0,0
6257877790771,m,-1,1
6257877815103,m,-1,1
6257877838539,m,-1,1
6257877862703,m,-2,1
6257877886687,m,-1,1
6257877910495,m,-1,2
6257877934726,m,-1,0
6257877958956,m,-1,1
6257877983047,m,-2,1
6257878006734,m,-1,1
6257878030638,m,-1,2
6257878054454,m,-1,1
6257878078504,m,-1,1
6257878102515,m,-2,1
6257878126614,m,-2,1
6257878150553,m,-1,1
6257878174770,m,-1,2
6257878199519,m,-2,1
6257878222565,m,-1,1
6257878246541,m,-2,1
6257878271079,m,-1,2
6257878294518,m,-1,2
6257878318484,m,-2,1
6257878342724,m,-2,1
6257878366550,m,-2,1
6257878390744,m,-1,2
6257878415140,m,-1,2
6257878438646,m,-2,1
6257878463184,m,-2,1
6257878486560,m,-1,2
6257878510846,m,-1,1
6257878534595,m,-2,2
6257878558546,m,-2,2
6257878582832,m,-2,1
6257878606842,m,-1,1
6257878630606,m,-1,2
6257878654444,m,-2,2
6257878678649,m,-1,1
6257878702641,m,-2,2
6257878726573,m,-1,1
6257878750621,m,-2,2
6257878774511,m,-1,2
6257878798519,m,-2,1
6257878822487,m,-2,2
6257878846507,m,0,1
6257878870539,m,-2,2
6257878894762,m,-1,1
6257878918481,m,-2,2
6257878943310,m,-2,2
6257878966917,m,0,1
6257878990552,m,-2,2
6257879014589,m,-1,1
6257879038790,m,-2,2
6257879062902,m,-1,2
6257879086575,m,-1,2
6257879110644,m,-1,1
6257879134579,m,-1,1
6257879158533,m,-1,3
6257879183051,m,-2,1
6257879206637,m,-1,1
6257879230661,m,-1,2
6257879254491,m,-1,2
6257879279348,m,-1,2
6257879303121,m,-1,1
6257879326764,m,-2,2
6257879350571,m,-1,2
6257879374948,m,-1,2
6257879398719,m,0,1
6257879422945,m,-2,2
6257879446928,m,-1,2
6257879470521,m,-1,2
6257879494556,m,-1,1
6257879518569,m,-1,2
6257879542679,m,-1,3
6257879566492,m,-1,2
6257879590726,m,-1,1
6257879614705,m,-1,2
6257879638568,m,-1,2
6257879662451,m,-1,2
6257879686485,m,-1,1
6257879710904,m,-1,2
6257879735128,m,0,3
6257879758806,m,-1,1
6257879782515,m,-1,2
6257879806839,m,-1,2
6257879830529,m,-1,2
6257879854584,m,-1,1
6257879878646,m,-1,3
6257879902876,m,-1,2
6257879926583,m,0,2
6257879950935,m,-1,1
6257879974636,m,-1,2
6257879998751,m,-1,2
6257880023061,m,-1,2
6257880046681,m,-1,2
6257880070581,m,-1,2
6257880094866,m,-1,2
6257880118847,m,0,1
6257880142554,m,0,2
6257880166895,m,-1,2
6257880190786,m,-1,2
6257880214908,m,-1,2
6257880238547,m,-1,2
6257880262532,m,0,2
6257880286543,m,-1,2
6257880310631,m,-1,1
6257880334820,m,-1,2
6257880358592,m,0,2
6257880382629,m,0,2
6257880406617,m,-1,1
6257880430603,m,0,3
6257880454584,m,-1,2
6257880479589,m,0,1
6257880503071,m,-1,2
6257880527312,m,0,2
6257880550653,m,0,2
6257880574713,m,-1,1
6257880598905,m,0,2
6257880622930,m,0,2
6257880646505,m,0,2
6257880670586,m,-1,1
6257880694601,m,0,1
6257880718580,m,0,2
6257880742809,m,0,2
6257880766658,m,0,2
6257880790553,m,0,0
6257880814663,m,0,2
6257880838852,m,0,1
6257880862934,m,0,2
6257880886733,m,0,1
6257880910823,m,1,1
6257880934894,m,0,2
6257880958609,Lu,0,0
6257880982554,m,1,1
6257881006586,m,2,4
6257881030499,m,0,0
6257881054578,m,1,1
6257881078947,m,0,1
6257881103018,m,1,1
6257881126575,m,1,1
6257881151340,m,1,1
6257881175011,m,1,1
6257881198617,m,2,1
6257881222577,m,0,0
6257881246778,m,1,0
6257881271191,m,2,1
6257881295061,m,1,1
6257881318521,m,1,0
6257881342548,m,2,1
6257881366555,m,0,1
6257881390731,m,1,0
6257881414614,m,2,0
6257881438803,m,1,1
6257881462570,m,1,0
6257881486821,m,2,0
6257881510817,m,0,0
6257881535074,m,1,1
6257881558485,m,1,0
6257881582601,m,1,0
6257881606889,m,1,0
6257881630603,m,1,0
6257881655280,m,1,0
6257881727017,m,1,0
6257881750694,m,0,0
6257882014933,m,0,0
6257882039233,m,0,0
6257882062782,m,0,-1
6257882086798,m,-1,0
6257882110996,m,-2,-1
6257882134525,m,-1,-1
6257882158698,m,-2,0
6257882182790,m,-1,-1
6257882206583,m,-3,-1
6257882230505,m,-3,0
6257882254593,m,-2,-1
6257882278812,m,-4,-1
6257882303373,m,-3,-1
6257882326551,m,-5,-1
6257882350590,m,-4,-1
6257882374910,m,-5,-1
6257882398688,m,-5,-1
6257882422551,m,-7,0
6257882446499,m,-6,-1
6257882470653,m,-7,-1
6257882494584,m,-7,-1
6257882518607,m,-8,-1
6257882542915,m,-7,-1
6257882566668,m,-9,-1
6257882590571,m,-9,-1
6257882615433,m,-10,-1
6257882638804,m,-10,-1
6257882662552,m,-11,-1
6257882686641,m,-10,-1
6257882710869,m,-12,-1
6257882759008,m,-12,-2
6257882782757,m,-13,0
6257882806925,m,-12,-1
6257882830509,m,-14,-2
6257882854634,m,-13,-1
6257882878457,m,-15,-2
6257882902575,m,-15,-1
6257882926532,m,-15,-1
6257882950952,m,-16,-1
6257882974731,m,-16,-2
6257882998811,m,-16,-1
6257883022577,m,-17,-2
6257883048152,m,-17,-1
6257883070902,m,-18,-2
6257883095844,m,-19,-2
6257883118814,m,-19,-2
6257883142740,m,-19,-1
6257883166510,m,-20,-2
6257883190611,m,-20,-2
6257883214499,m,-21,-2
6257883238777,m,-20,-2
6257883241631,a,0,0
6257883263246,m,-22,-2
6257883286728,m,-21,-3
6257883310755,m,-22,-1
6257883334821,m,-22,-3
6257883358547,m,-23,-3
6257883382823,m,-23,-2
6257883406994,m,-23,-3
6257883430586,m,-24,-2
6257883454774,m,-25,-3
6257883478639,m,-23,-4
6257883503100,m,-25,-2
6257883526573,m,-24,-4
6257883550933,m,-24,-2
6257883574574,m,-23,-4
6257883599012,m,-24,-3
6257883622811,m,-23,-4
6257883646837,m,-23,-3
6257883670856,m,-24,-4
6257883694605,m,-24,-3
6257883718861,m,-23,-4
6257883742948,m,-23,-4
6257883766590,m,-24,-4
6257883790673,m,-22,-4
6257883815534,m,-23,-4
6257883838800,m,-23,-4
6257883862539,m,-22,-3
6257883886629,m,-22,-5
6257883910898,m,-22,-3
6257883935284,m,-21,-5
6257883958538,m,-21,-3
6257883982938,m,-21,-4
6257884006878,m,-20,-3
6257884030471,m,-20,-4
6257884054691,m,-20,-3
6257884078723,m,-19,-4
6257884102675,m,-19,-3
6257884126537,m,-19,-4
6257884150597,m,-17,-2
6257884174571,m,-19,-4
6257884198560,m,-17,-2
6257884222979,m,-17,-4
6257884246528,m,-16,-3
6257884270581,m,-16,-2
6257884294704,m,-16,-4
6257884318733,m,-16,-2
6257884342707,m,-15,-3
6257884367212,m,-14,-3
6257884390638,m,-15,-2
6257884415471,m,-14,-3
6257884439501,m,-14,-2
6257884462773,m,-13,-3
6257884486992,m,-14,-3
6257884510674,m,-13,-2
6257884535150,m,-12,-3
6257884558784,m,-12,-3
6257884582602,m,-12,-2
6257884606538,m,-12,-3
6257884630905,m,-11,-2
6257884654632,m,-11,-3
6257884678545,m,-10,-3
6257884702757,m,-11,-2
6257884726565,m,-10,-3
6257884750555,m,-10,-3
6257884774473,m,-9,-2
6257884798693,m,-9,-3
6257884822613,m,-9,-2
6257884847227,m,-9,-3
6257884870885,m,-8,-3
6257884894576,m,-8,-2
6257884918587,m,-8,-3
6257884942664,m,-7,-3
6257884966629,m,-8,-2
6257884990579,m,-7,-3
6257885014509,m,-6,-2
6257885039034,m,-6,-3
6257885062594,m,-6,-3
6257885086961,m,-6,-1
6257885110577,m,-5,-3
6257885134811,m,-5,-3
6257885158631,m,-5,-1
6257885182535,m,-5,-3
6257885206599,m,-3,-2
6257885230640,m,-5,-2
6257885254483,m,-3,-3
6257885278634,m,-4,-2
6257885302627,m,-2,-2
6257885326575,m,-4,-2
6257885350558,m,-2,-2
6257885375144,m,-2,-2
6257885398478,m,-3,-2
6257885422624,m,-2,-2
6257885446830,m,-1,-2
6257885470608,m,-2,-2
6257885494575,m,-1,-1
6257885518634,m,-2,-2
6257885542547,m,-1,-2
6257885566634,m,0,-2
6257885590604,m,-1,-2
6257885614698,m,-1,-2
6257885638559,m,0,-1
6257885662642,m,-1,-2
6257885686923,m,0,-2
6257885710547,m,0,-2
6257885734668,m,0,-2
6257885758798,m,0,-1
6257885783069,m,0,-2
6257885807064,m,0,-2
6257885830536,m,0,-3
6257885854548,m,0,-1
6257885878538,m,0,-2
6257885902607,m,1,-2
6257885926548,m,1,-2
6257885950858,m,0,-2
6257885974513,m,1,-2
6257885998487,m,1,-2
6257886022891,m,2,-1
6257886047200,m,1,-2
6257886070526,m,2,-2
6257886094753,m,1,-3
6257886118899,m,1,-1
6257886142609,m,2,-2
6257886166633,m,2,-2
6257886190876,m,1,-2
6257886215045,m,2,-1
6257886238611,m,3,-2
6257886262538,m,2,-2
6257886286447,m,1,-2
6257886310609,m,3,-1
6257886334547,m,2,-1
6257886358959,m,2,-2
6257886382597,m,2,-2
6257886406813,m,3,-1
6257886430595,m,1,-2
6257886454694,m,3,-1
6257886478791,m,2,-2
6257886503065,m,2,-2
6257886526916,m,3,0
6257886550463,m,2,-2
6257886574552,m,2,-2
6257886598680,m,2,-1
6257886622488,m,3,-2
6257886646620,m,2,-1
6257886670586,m,2,-1
6257886694793,m,2,-2
6257886718502,m,2,-1
6257886742954,m,2,-2
6257886766729,m,2,0
6257886790531,m,2,-2
6257886814640,m,2,-1
6257886838987,m,1,-1
6257886862555,m,3,-2
6257886886585,m,1,-1
6257886910790,m,2,0
6257886934659,m,1,-2
6257886958530,m,2,-1
6257886982543,m,2,-1
6257887006633,m,1,-1
6257887030534,m,1,-2
6257887054511,m,1,0
6257887078958,m,1,-1
6257887102701,m,1,-1
6257887126573,m,2,-1
6257887150681,m,1,-1
6257887174805,m,1,-1
6257887198834,m,0,-1
6257887222608,m,0,-1
6257887247021,m,1,0
6257887270747,m,0,-1
6257887294571,m,1,-1
6257887318532,m,1,-1
6257887342564,m,0,-1
6257887366522,m,0,-1
6257887391365,m,1,0
6257887414561,m,0,-1
6257887439324,m,0,-1
6257887534867,m,1,0
6257887558685,m,0,-2
6257887607378,m,0,-1
6257887654539,m,0,-1
6257887702729,m,0,-1
6257887798831,m,0,-1
6257887822768,m,0,-1
6257887870766,m,0,0
6257887991416,m,-1,-1
6257888038918,m,0,-1
6257888086458,m,-1,0
6257888231516,m,-1,0
6257888254625,m,0,-1
6257889815038,m,0,0
6257891591137,m,0,-1
6257891830991,m,0,-1
6257892002080,Au,0,0
6257892622966,m,-1,0
6257892673859,d,0,0
6257892791144,m,0,0
6257892958977,m,-1,-1
6257893079083,m,-1,0
6257893102882,m,-1,0
6257893271028,m,-1,0
6257893294887,m,-1,0
6257893463029,m,-1,-1
6257893607031,m,-1,0
6257893727056,m,0,0
6257893823331,m,-1,0
6257893846779,m,-1,0
6257893894910,m,0,0
6257894014977,m,-1,0
6257894470876,m,-1,0
6257894494711,m,-1,0
6257894639129,m,0,-1
6257894662565,m,-1,0
6257894903124,m,-1,0
6257895070844,m,0,-1
6257895358938,m,0,0
6257898334911,m,0,-1
6257898359106,m,0,0
6257898382869,m,0,0
6257898407210,m,1,-1
6257898455075,m,1,0
6257898478781,m,1,0
6257898502674,m,1,-1
6257898527201,m,1,0
6257898550704,m,1,0
6257898574680,m,0,-1
6257898598687,m,2,0
6257898622611,m,1,0
6257898646731,m,2,-1
6257898670776,m,2,0
6257898694694,m,1,0
6257898718932,m,2,0
6257898742774,m,3,0
6257898766716,m,2,-1
6257898790653,m,3,0
6257898814856,m,3,-1
6257898838612,m,3,0
6257898862662,m,3,0
6257898886789,m,4,0
6257898910705,m,4,-1
6257898935158,m,4,0
6257898958744,m,4,-1
6257898982736,m,5,0
6257899006784,m,5,0
6257899030591,m,5,0
6257899054747,m,5,-1
6257899078955,m,7,0
6257899102786,m,6,0
6257899126780,m,7,0
6257899151003,m,7,0
6257899174661,m,7,0
6257899198802,m,7,0
6257899222507,m,8,0
6257899225623,Du,0,0
6257899246773,m,7,0
6257899270857,m,9,0
6257899294924,m,9,0
6257899318578,m,9,0
6257899342655,m,9,0
6257899367093,m,11,0
6257899390804,m,9,0
6257899414694,m,12,0
6257899438604,m,10,0
6257899462603,m,13,0
6257899486535,m,11,0
6257899510844,m,12,0
6257899534534,m,13,0
6257899558688,m,13,0
6257899582855,m,14,1
6257899606977,m,14,0
6257899630501,m,14,0
6257899654516,m,15,1
6257899678677,m,16,0
6257899702956,m,16,1
6257899726563,m,16,0
6257899750665,m,17,1
6257899774664,m,17,0
6257899798642,m,17,0
6257899823239,m,19,0
6257899846541,m,18,1
6257899870716,m,18,0
6257899894585,m,20,1
6257899918735,m,20,1
6257899943473,m,20,0
6257899966722,m,20,1
6257899990709,m,20,1
6257900015315,m,21,0
6257900039319,m,21,1
6257900063354,m,22,1
6257900086602,m,21,0
6257900110950,m,22,0
6257900134604,m,23,0
6257900158646,m,22,1
6257900182828,m,22,0
6257900207846,m,23,1
6257900230824,m,23,0
6257900255181,m,22,1
6257900278643,m,24,1
6257900302496,m,23,0
6257900326815,m,23,0
6257900350910,m,23,1
6257900374815,m,24,0
6257900398715,m,23,1
6257900423263,m,23,1
6257900446755,m,23,0
6257900470530,m,24,0
6257900494533,m,23,0
6257900518630,m,23,1
6257900542556,m,24,0
6257900566636,m,22,1
6257900590557,m,23,0
6257900614672,m,24,1
6257900638577,m,22,0
6257900662622,m,22,0
6257900687037,m,23,1
6257900711006,m,23,0
6257900734944,m,22,1
6257900758407,m,22,0
6257900782815,m,21,1
6257900806718,m,21,1
6257900830598,m,21,0
6257900854627,m,21,0
6257900878519,m,20,0
6257900902654,m,19,1
6257900926526,m,20,0
6257900950950,m,19,1
6257900974782,m,19,0
6257900998596,m,18,1
6257901022704,m,18,0
6257901046576,m,18,1
6257901070775,m,17,1
6257901094590,m,17,0
6257901118888,m,17,1
6257901143063,m,15,1
6257901166528,m,15,0
6257901191083,m,15,0
6257901215087,m,15,0
6257901238520,m,13,1
6257901262892,m,13,1
6257901286601,m,13,0
6257901310507,m,13,1
6257901334826,m,11,1
6257901358634,m,11,0
6257901382592,m,10,1
6257901406581,m,10,1
6257901431168,m,9,0
6257901454561,m,8,1
6257901478680,m,8,0
6257901503311,m,8,1
6257901526550,m,6,0
6257901550732,m,6,1
6257901575071,m,5,1
6257901598529,m,5,0
6257901622627,m,4,1
6257901647084,m,3,0
6257901670588,m,2,1
6257901694584,m,2,0
6257901719233,m,2,0
6257901743083,m,1,1
6257901790944,m,1,0
6257901862916,L,0,0
6257901982949,m,-2,0
6257902006521,m,-3,1
6257902031702,m,-2,0
6257902054837,m,-3,0
6257902078543,m,-2,0
6257902102537,m,-3,0
6257902126650,m,-4,0
6257902151098,m,-2,0
6257902174494,m,-5,0
6257902198685,m,-3,1
6257902222765,m,-4,0
6257902246526,m,-5,0
6257902270890,m,-5,0
6257902294777,m,-4,0
6257902318491,m,-6,1
6257902342487,m,-5,0
6257902366486,m,-5,0
6257902390587,m,-6,1
6257902414739,m,-6,0
6257902438756,m,-7,0
6257902463303,m,-6,1
6257902486800,m,-6,0
6257902511300,m,-6,1
6257902534697,m,-7,0
6257902559197,m,-6,0
6257902582465,m,-6,1
6257902606539,m,-7,0
6257902630491,m,-6,1
6257902655140,m,-7,0
6257902678958,m,-6,0
6257902702634,m,-7,1
6257902726990,m,-7,0
6257902750508,m,-6,1
6257902774533,m,-6,0
6257902798568,m,-6,1
6257902822548,m,-6,0
6257902846519,m,-5,1
6257902870721,m,-6,0
6257902895214,m,-6,1
6257902918599,m,-6,1
6257902942894,m,-4,0
6257902967004,m,-5,1
6257902991255,m,-6,0
6257903014718,m,-4,0
6257903038776,m,-4,0
6257903062510,m,-5,1
6257903087377,m,-4,0
6257903110554,m,-4,1
6257903134582,m,-4,0
6257903158738,m,-4,1
6257903182883,m,-2,0
6257903206623,m,-4,1
6257903231113,m,-2,0
6257903254820,m,-3,1
6257903278530,m,-3,0
6257903302559,m,-2,0
6257903326799,m,-2,1
6257903350850,m,-3,0
