t_ns,kind,dx,dy
150260266258900,m,21,0
150260274306800,m,18,0
150260282266200,m,27,0
150260291274100,m,23,-1
150260298246000,m,22,-1
150260305592500,m,19,0
150260314292500,m,21,-1
150260323188300,m,16,0
150260329255700,m,12,0
150260337278800,m,14,1
150260339472300,d,0,0
150260345267300,m,13,2
150260354497500,m,14,4
150260362328800,m,11,3
150260362630300,Lu,0,0
150260362630300,m,1,1
150260363224900,m,2,0
150260371344100,m,12,4
150260376808300,Du,0,0
150260379242300,m,12,4
150260387308400,m,15,5
150260395253000,m,16,5
150260403308600,m,18,4
150260411235700,m,23,4
150260419256500,m,29,4
150260427263000,m,35,3
150260435484200,m,40,2
150260444346700,m,45,1
150260451249400,m,50,0
150260459310200,m,52,1
150260467265500,m,52,3
150260474250100,m,37,3
150260474539300,L,0,0
150260474539300,m,6,0
150260475272400,m,6,1
150260491251100,m,96,12
150260499342300,m,48,8
150260506279400,m,42,8
150260514409700,m,47,9
150260522318100,m,43,7
150260530307100,m,38,6
150260538305600,m,30,4
150260546292200,m,18,1
150260576349100,m,5,1
150260576438000,m,-1,0
150260579297500,m,-1,0
150260593313600,m,-14,-3
150260602289500,m,-11,-1
150260611397900,m,-7,0
150260618485300,m,-4,0
150260627397400,m,-4,2
150260632395600,m,-2,1
150260632676600,Lu,0,0
150260636357000,m,-1,2
150260652301800,m,-6,10
150260659289500,m,-2,5
150260666314100,m,-2,5
150260681405400,m,0,7
150260683229400,m,0,1
150260693316000,m,0,2
150260702313300,m,0,1
150260729306800,m,-1,1
150260730193100,m,-1,1
150260740268100,m,-4,2
150260748276500,m,-5,2
150260756284500,m,-3,3
150260765282300,m,-4,5
150260773067500,m,-3,4
150260780277700,m,-4,5
150260789269600,m,-2,5
150260796294800,m,-1,3
150260806311500,m,0,2
150260813310900,m,0,3
150260819264200,m,1,2
150260819550900,L,0,0
150260819550900,m,1,1
150260822223600,m,0,1
150260839344400,m,8,8
150260846333900,m,6,5
150260854275500,m,9,4
150260862253800,m,9,4
150260870325100,m,13,3
150260878258300,m,14,2
150260886249800,m,12,0
150260894247200,m,11,0
150260904295900,m,8,-2
150260913300400,m,4,-2
150260929308200,m,1,0
150260983587200,m,0,-1
150260990320800,m,0,1
150260997312000,m,0,1
150261010250300,m,0,13
150261018303700,m,0,7
150261026499200,m,1,12
150261034282500,m,2,7
150261042287500,m,4,10
150261050242000,m,5,8
150261058395600,m,6,6
150261066320600,m,7,6
150261074241500,m,6,5
150261084275500,m,7,4
150261090304600,m,5,3
150261091772300,d,0,0
150261098279000,m,3,3
150261112307500,m,5,3
150261123312600,m,1,0
150261141325200,m,2,1
150261150304100,m,0,1
150261160312100,m,0,2
150261166528300,Du,0,0
150261173369400,m,-2,6
150261175211500,m,-1,2
150261183256000,m,-1,5
150261191259900,m,-1,7
150261199295000,m,-1,7
150261207273200,m,-1,8
150261215269500,m,0,7
150261223256700,m,-1,10
150261231271400,m,0,7
150261239295500,m,1,10
150261247380800,m,0,8
150261257331900,m,0,7
150261263296100,m,0,6
150261272286900,m,0,4
150261279580500,d,0,0
150261279692300,m,-1,5
150261288442700,m,0,3
150261295300200,m,0,3
150261309338600,m,0,1
150261339426500,m,0,1
150261339617200,Lu,0,0
150261350303300,m,-1,0
150261357304100,m,-2,-1
150261364495600,w,0,0
150261372256900,m,-40,-8
150261380448800,m,-37,-4
150261388332000,m,-46,-1
150261396312000,m,-45,0
150261403292300,m,-50,1
150261412240300,m,-66,2
150261420233200,m,-54,2
150261428239200,m,-44,2
150261436240600,m,-27,2
150261445303800,m,-5,0
150261452254900,m,18,-3
150261460327200,m,42,-7
150261468252200,m,64,-11
150261476339500,m,82,-15
150261484249100,m,93,-17
150261492254900,m,96,-19
150261500327200,m,82,-17
150261508303400,m,83,-20
150261516245900,m,67,-20
150261524253100,m,48,-19
150261532245600,m,29,-18
150261540254400,m,11,-16
150261547338600,m,1,-9
150261547420900,m,-1,-2
150261548480900,m,0,-2
150261559260400,m,-19,-17
150261567262400,m,-24,-12
150261574252600,m,-30,-8
150261583273300,m,-48,-9
150261590609600,m,-44,-6
150261599232500,m,-61,-5
150261607256900,m,-57,-3
150261615501600,m,-56,-1
150261623322500,m,-56,-1
150261631239100,m,-54,-1
150261638267100,m,-46,0
150261646295600,m,-51,0
150261654267900,m,-47,0
150261662264500,m,-43,-1
150261671240800,m,-43,0
150261679342200,m,-34,0
150261687248400,m,-29,-1
150261695264100,m,-25,-1
150261703319100,m,-22,-1
150261711569200,m,-18,-2
150261719255100,m,-13,-2
150261727250000,m,-9,-3
150261735275800,m,-6,-2
150261744274300,m,-4,-3
150261752267400,m,-2,-2
150261761283600,m,-3,-4
150261767242800,m,-4,-3
150261775364200,m,-5,-4
150261782274300,m,-4,-3
150261791245600,m,-10,-4
150261799303900,m,-9,-4
150261807247000,m,-11,-3
150261815241300,m,-13,-2
150261823271000,m,-9,-2
150261831321000,m,-11,-1
150261839414400,m,-10,0
150261848104100,m,-9,0
150261853494700,Du,0,0
150261855292900,m,-7,0
150261863334200,m,-8,-1
150261871289500,m,-7,0
150261879245600,m,-8,0
150261889414000,m,-9,0
150261890836000,a,0,0
150261895936600,m,-13,-1
150261902263000,m,-13,-2
150261911355500,m,-21,-4
150261919255100,m,-22,-3
150261927245900,m,-21,-4
150261935255400,m,-26,-6
150261943255800,m,-27,-7
150261951250000,m,-27,-7
150261956466500,Wu,0,0
150261959224700,m,-26,-7
150261967243100,m,-23,-6
150261975282800,m,-19,-5
150261983289300,m,-11,-4
150261994308400,m,-7,-3
150262004325700,m,0,-1
150262015378200,m,0,-1
150262031272400,m,5,-4
150262038239400,m,4,-1
150262046285300,m,4,-1
150262050458700,w,0,0
150262055711400,m,6,-1
150262062299300,m,5,-1
150262071351100,m,6,-1
150262078247100,m,5,-1
150262086346100,m,6,0
150262094294700,m,7,-2
150262102247200,m,10,-1
150262110729900,m,12,-2
150262118272100,m,15,-2
150262126287400,m,17,-2
150262134250500,m,18,-2
150262142292800,m,17,-2
150262150276800,m,18,-2
150262158321200,m,19,-1
150262166315100,m,19,-1
150262174312600,m,19,0
150262182247200,m,21,0
150262190245000,m,22,1
150262198248300,m,24,2
150262206408400,m,25,2
150262214431400,m,26,1
150262222244000,m,24,1
150262230241100,m,23,1
150262237321900,m,18,0
150262246263400,m,19,0
150262253331000,m,12,0
150262264412900,m,12,-1
150262270240200,m,4,-1
150262285323200,m,1,0
150262295494900,Wu,0,0
150262296233200,m,0,-1
150262309329100,m,-5,-1
150262317321500,m,-4,-1
150262324288100,m,-5,-1
150262332252000,m,-9,-2
150262342301800,m,-9,0
150262348244600,m,-9,-1
150262355432300,m,-7,-1
150262365344700,m,-11,-1
150262374428300,m,-11,-1
150262381286300,m,-8,-1
150262388260300,m,-9,0
150262389527500,Au,0,0
150262400628200,m,-5,-1
150262407664000,d,0,0
150262424422100,m,-1,0
150262424685000,L,0,0
150262428289700,m,1,1
150262444265600,m,20,14
150262452261500,m,16,7
150262461266900,m,19,6
150262468284900,m,18,4
150262476262200,m,20,3
150262484263300,m,18,3
150262492349900,m,16,1
150262500323800,m,11,1
150262508255900,m,9,0
150262516254400,m,8,1
150262526491000,m,8,2
150262533264900,m,5,1
150262545514900,m,7,3
150262550351700,m,4,2
150262556345900,m,3,3
150262566298500,m,5,6
150262572259900,m,2,6
150262582399000,m,3,8
150262586649800,Du,0,0
150262588252400,m,1,8
150262596277000,m,0,9
150262605355300,m,0,9
150262612570100,m,-2,11
150262620264100,m,-2,9
150262628262300,m,-3,8
150262636334400,m,-4,7
150262644343800,m,-3,6
150262651309600,m,-3,5
150262659376500,m,-3,5
150262669286700,m,-5,8
150262675303400,m,-3,5
150262684259800,m,-5,8
150262694338200,m,-2,8
150262700255600,m,-2,9
150262708272500,m,0,11
150262716268400,m,1,14
150262724324900,m,4,14
150262732329900,m,7,16
150262740248100,m,8,14
150262748396000,m,10,14
150262756250000,m,11,13
150262764376600,m,10,12
150262771387300,m,8,9
150262780254500,m,9,10
150262788266300,m,6,8
150262796314000,m,5,6
150262804325700,m,4,6
150262812329600,m,4,6
150262820271800,m,3,5
150262828345800,m,4,3
150262836439100,m,4,3
150262844309200,m,3,2
150262857356500,m,6,3
150262859454500,a,0,0
150262863346400,m,3,1
150262870642000,m,2,0
150262876402500,m,2,1
150262886352100,m,4,0
150262887799800,w,0,0
150262889391200,m,1,0
150262889559400,Lu,0,0
150262889559400,m,1,0
150262894366700,m,1,0
150262908289300,m,13,-1
150262916243700,m,15,-3
150262924271800,m,20,-3
150262932367200,m,29,-5
150262940229900,m,39,-7
150262948776500,m,50,-8
150262956375500,m,57,-11
150262962581600,Au,0,0
150262964214200,m,65,-12
150262971664800,m,59,-12
150262972535700,d,0,0
150262980224700,m,77,-16
150262988238700,m,65,-14
150262996238800,m,56,-13
150263004243700,m,47,-12
150263012241400,m,36,-11
150263020229500,m,27,-11
150263028232500,m,18,-9
150263036255200,m,11,-8
150263045286800,m,1,-4
150263052258300,m,0,-4
150263056590500,Wu,0,0
150263060200400,m,-3,-3
150263068286200,m,-6,-3
150263075268800,m,-6,-2
150263085395600,m,-7,-1
150263093344500,m,-7,-2
150263103484600,m,-5,0
150263107492900,m,-2,0
150263123311400,m,-4,0
150263129311000,m,-1,1
150263143321900,m,-1,0
150263158306200,m,-3,1
150263165309100,m,-1,0
150263181378600,m,-1,0
150263188466100,m,-1,0
150263202300700,m,-1,-1
150263214312100,m,-1,-2
150263225548600,m,0,-1
150263232408300,m,1,-1
150263241344800,m,3,-2
150263249248900,m,2,-1
150263257313700,m,3,-1
150263265295900,m,2,0
150263273263400,m,3,-1
150263282395300,m,1,-1
150263303420100,m,4,-1
150263309311600,m,1,0
150263317286100,m,4,-1
150263326227500,m,7,-1
150263334248800,m,11,-1
150263342290100,m,18,0
150263350332000,m,25,0
150263358240300,m,36,-1
150263366334000,m,48,-1
150263374237300,m,65,-1
150263383256000,m,86,-1
150263389340300,m,81,-1
150263398261900,m,150,-2
150263405424400,m,141,-2
150263414255100,m,212,-4
150263422243600,m,215,-6
150263430235600,m,234,-6
150263438264200,m,252,-8
150263445287200,m,231,-9
150263451502300,w,0,0
150263454302500,m,304,-13
150263462236100,m,273,-13
150263470398900,m,270,-15
150263478322100,m,260,-13
150263485288600,m,216,-12
150263494330900,m,252,-13
150263502253000,m,196,-10
150263510250000,m,171,-7
150263518236000,m,143,-4
150263526240100,m,117,-1
150263534250000,m,91,3
150263542251600,m,62,6
150263550282400,m,36,8
150263558332500,m,8,8
150263573319500,m,-5,5
150263620487600,Du,0,0
150263817498800,d,0,0
150263852372500,m,2,0
150263866273200,m,8,0
150263873341700,m,5,1
150263880282600,m,7,0
150263888274800,m,3,-2
150263896263900,m,13,-2
150263904545200,m,14,-3
150263912274800,m,29,-6
150263920272900,m,38,-7
150263928256200,m,45,-8
150263936243000,m,50,-10
150263944241500,m,53,-10
150263952234300,m,55,-11
150263958453600,Du,0,0
150263960286400,m,56,-13
150263968267800,m,54,-13
150263976274400,m,53,-12
150263984234200,m,51,-12
150263992348700,m,41,-9
150264000243600,m,41,-10
150264008236800,m,34,-7
150264016243000,m,25,-6
150264024405000,m,15,-4
150264032294800,m,6,-1
150264042312500,m,0,-1
150264051373700,m,-1,0
150264066260100,m,-11,3
150264074307100,m,-8,5
150264082275200,m,-9,6
150264090267400,m,-7,7
150264098247000,m,-6,7
150264106273900,m,-6,6
150264115296100,m,-2,3
150264127296700,m,-5,3
150264369455800,m,-1,0
150264384351400,m,-9,-1
150264391398500,m,-4,-1
150264399304800,m,-3,-2
150264407323600,m,-3,-2
150264416568200,m,-2,-1
150264436326900,m,-1,-3
150264588531700,Wu,0,0
150264597320700,m,-1,0
150264666315800,m,-1,0
150264676333500,m,-4,1
150264685306400,m,-3,1
150264693449200,m,-3,1
150264700255800,m,-4,1
150264708272700,m,-3,2
150264717329700,m,-3,1
150264724295300,m,-3,2
150264734332200,m,-2,1
150264740317900,m,-3,2
150264748298400,m,-3,2
150264756327600,m,-2,2
150264768359200,m,-1,3
150264775288100,m,0,2
150264780255700,m,0,2
150264792395700,m,1,5
150264796311100,m,1,2
150264806448700,m,3,6
150264823316300,m,-4,4
150265190414800,m,1,0
150265206399400,m,1,0
150265215408800,m,1,0
150265278996200,m,1,1
150265287309100,m,1,0
150265399353900,m,1,0
150265438332300,m,1,0
150265468316400,m,1,0
150265493319900,m,0,-1
150265531310300,m,1,0
150265574374700,m,1,0
150265850275200,m,1,0
150265873339500,m,0,-1
150265985385200,m,1,0
150266172330600,m,-1,0
150266182208900,m,-8,0
150266190165900,m,-8,-1
150266198144400,m,-10,-1
150266206211400,m,-11,0
150266214204700,m,-11,-1
150266222320000,m,-10,-1
150266230214100,m,-12,-1
150266238247900,m,-15,0
150266246180000,m,-17,-1
150266254233000,m,-18,-1
150266262262700,m,-19,-1
150266270268900,m,-20,-1
150266278215100,m,-19,-1
150266286226200,m,-19,-1
150266294189700,m,-18,-1
150266302195500,m,-16,-1
150266310303800,m,-17,-1
150266318188300,m,-18,-1
150266326158100,m,-17,0
150266334205500,m,-18,0
150266341210400,m,-15,0
150266350206300,m,-19,0
150266358201200,m,-14,1
150266366235000,m,-13,2
150266374174700,m,-10,1
150266383249800,m,-9,2
150266389307700,m,-7,2
150266398210100,m,-8,2
150266406271600,m,-5,2
150266414194900,m,-7,4
150266425244200,m,-5,3
150266434380500,m,-3,3
150266438197900,m,-1,2
150266446196700,m,-2,3
150266454293200,m,-2,4
150266464225800,m,-3,5
150266470164300,m,-2,4
150266478248300,m,-1,7
150266486213900,m,0,7
150266496298500,m,0,8
150266502232600,m,0,7
150266510206600,m,0,7
150266518212900,m,1,6
150266526216000,m,1,7
150266534204000,m,3,7
150266542212500,m,5,10
150266550171600,m,7,11
150266558214500,m,12,14
150266566193900,m,15,15
150266574204000,m,15,16
150266582262400,m,14,16
150266590236800,m,12,14
150266598257300,m,6,14
150266606209900,m,3,10
150266614213100,m,0,9
150266624218400,m,-4,5
150266630213000,m,-7,3
150266637261700,m,-9,2
150266646224500,m,-15,2
150266655230800,m,-15,0
150266662235600,m,-14,1
150266670193100,m,-19,0
150266678277300,m,-23,0
150266686214500,m,-26,-2
150266694180300,m,-31,-4
150266702159000,m,-35,-6
150266710212300,m,-41,-8
150266718179300,m,-45,-11
150266726205900,m,-47,-11
150266734228100,m,-46,-11
150266742181700,m,-39,-9
150266750377500,m,-33,-5
150266757328500,m,-23,-4
150266765358900,m,-24,-4
150266774183000,m,-22,-5
150266782186300,m,-16,-5
150266790206000,m,-12,-4
150266799215900,m,-7,-3
150266806594600,m,-3,-1
150266820347400,m,0,-2
150266827266500,m,1,0
150266843276600,m,8,0
150266849207100,m,6,0
150266859285100,m,6,2
150266866582300,m,5,2
150266873185600,m,5,2
150266883298800,m,3,2
150266890290100,m,1,1
150266904253000,m,1,1
150266904374500,m,-1,0
150266906181900,m,-1,0
150266912254500,m,-2,-1
150266928208400,m,-14,-12
150266936164100,m,-10,-11
150266944338700,m,-5,-3
150266954229100,m,-4,-4
150267222399200,m,-1,0
150267243370800,m,-4,-4
150267251321500,m,-1,-1
150267262352800,m,0,-1
150267279356000,m,-3,-3
150267288288200,m,-2,0
150267295277600,m,-1,0
150267302375600,m,-1,0
150267312275800,m,0,-1
150267671366300,m,-1,0
150267730327700,m,-3,2
150267731197800,m,1,0
150267743297400,m,3,1
150267752306700,m,4,0
150267758190200,m,2,1
150267766365600,m,4,0
150267778284600,m,4,1
150267791296200,m,1,0
150267816450200,m,3,0
150267829329900,m,1,0
150267846338100,m,6,1
150267852243400,m,3,1
150267861234400,m,3,1
150267868272200,m,3,1
150267875524700,m,2,1
150267884406300,m,4,3
150267892211100,m,3,3
150267904270900,m,5,4
150267908152100,m,3,4
150267915194000,m,4,4
150267926280100,m,5,7
150267932206900,m,4,6
150267944230500,m,5,8
150267948220900,m,1,3
150267958286400,m,5,8
150267965218000,m,3,5
150267972178800,m,4,7
150267980211300,m,5,7
150267988211600,m,5,6
150267996148800,m,10,11
150268004200800,m,10,11
150268011222700,m,8,9
150268020161200,m,14,14
150268028193500,m,13,13
150268036198000,m,13,11
150268044140100,m,12,11
150268052152900,m,12,10
150268060198500,m,12,10
150268068164000,m,11,9
150268076180700,m,10,9
150268084197500,m,9,10
150268091225500,m,7,8
150268100185800,m,8,9
150268108196500,m,5,7
150268117217300,m,5,7
150268124177500,m,5,7
150268132303400,m,4,7
150268141216100,m,3,7
150268147229700,m,5,7
150268156210000,m,3,8
150268164159400,m,4,7
150268172213100,m,4,6
150268180229800,m,5,7
150268188161500,m,3,5
150268197266800,m,3,3
150268207409100,m,2,3
150268249907800,m,1,2
150268261354500,m,0,1
150268277387200,m,1,4
150268284282500,m,1,2
150268290326400,m,0,2
150268304239700,m,2,3
150268309363100,m,0,1
150268323461300,m,2,4
150268332351400,m,0,1
150268342275700,m,1,3
150268351244500,m,1,3
150268358387800,m,2,3
150268368265200,m,1,4
150268374193500,m,2,2
150268382481500,m,1,2
150268390354000,m,1,2
150268399319000,m,2,2
150268410400700,m,1,0
150268433301500,m,0,1
150268451368700,m,1,0
150268480397000,m,1,0
150268518394600,m,0,1
150268535449100,m,1,0
150268583365300,m,-1,0
150268604399200,m,-1,0
150268610259800,m,-1,0
150268622489300,m,-1,0
150268631322900,m,-1,0
150268638284200,m,-1,0
150268647261800,m,-1,0
150268665307300,m,-5,-2
150268672458600,m,-3,-2
150268677270900,m,-2,0
150268689293500,m,-5,-2
150268693223800,m,-2,-2
150268705314800,m,-4,-2
150268709197900,m,-2,0
150268716222600,m,-3,-1
150268730287300,m,-2,-2
150268734323800,m,-1,0
150268743419800,m,-1,-1
150268762326100,m,-3,-1
150268774453400,m,-1,-1
150268824446400,m,-1,0
150268839403300,m,-1,0
150268848532000,m,-1,0
150268866288900,m,-8,0
150268869225100,m,-3,0
150268880258500,m,-5,0
150268887289600,m,-4,0
150268892322200,m,-2,0
150268906265900,m,-5,0
150268909250100,m,-3,1
150268919310700,m,-5,0
150268926242300,m,-5,1
150268934232800,m,-7,1
150268942245200,m,-7,0
150268949207100,m,-8,1
150268958194000,m,-6,0
150268968258900,m,-7,1
150268972279500,m,-4,0
150268982274200,m,-5,0
150268991341200,m,-4,0
150269004311400,m,-3,0
150269009249200,m,-1,0
150269026381000,m,-2,0
150269047476700,m,-1,0
150269060598700,m,-1,0
150269069684600,m,0,-1
150269091288900,m,-2,0
150269107344900,m,-1,0
150269197626500,L,0,0
150269270335900,m,-1,0
150269271230700,Lu,0,0
150269499290700,m,0,-1
150269510387400,m,-5,-7
150269518190400,m,-6,-10
150269526592800,m,-7,-13
150269534203100,m,-8,-14
150269542187800,m,-6,-13
150269550207600,m,-6,-17
150269558193400,m,-5,-17
150269566168900,m,-5,-17
150269574205500,m,-4,-19
150269581297800,m,-4,-18
150269590193900,m,-4,-24
150269598204500,m,-4,-22
150269606274100,m,-5,-24
150269614169000,m,-3,-22
150269622194400,m,-4,-22
150269630211200,m,-3,-20
150269638191900,m,-2,-18
150269646186700,m,-1,-15
150269654278000,m,0,-13
150269662171200,m,0,-10
150269670175800,m,1,-11
150269678194600,m,1,-8
150269686218000,m,1,-8
150269696208100,m,2,-7
150269702175800,m,1,-6
150269710202200,m,2,-5
150269718230400,m,1,-3
150269729229100,m,3,-6
150269734280300,m,1,-2
150269744298100,m,1,-3
